1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-35.91,4.48,5.61,14.84,32.87,28.9,35.12,6.17,37.79,-0.58,static
-35.93,4.46,5.6,14.88,32.88,28.98,35.22,6.28,37.87,-0.54,static
-35.99,4.49,5.52,14.92,32.84,29.08,35.19,6.34,37.8,-0.49,static
-35.96,4.54,5.56,15.02,32.88,29.15,35.17,6.42,37.74,-0.49,static
-35.94,4.5,5.58,14.92,32.88,29.07,35.12,6.38,37.73,-0.51,static
-36.02,4.43,5.55,14.87,32.89,29.08,35.18,6.41,37.74,-0.49,static
-36.1,4.42,5.45,14.86,32.84,29.08,35.17,6.44,37.72,-0.48,static
-36.13,4.34,5.45,14.8,32.91,29.08,35.28,6.48,37.78,-0.43,static
-36.17,4.3,5.43,14.73,32.89,28.94,35.24,6.31,37.75,-0.51,static
-36.16,4.26,5.53,14.63,32.96,28.76,35.19,6.16,37.73,-0.55,static
-36.11,4.32,5.5,14.68,32.9,28.79,35.15,6.19,37.76,-0.53,static
-36.14,4.29,5.46,14.6,32.88,28.71,35.15,6.14,37.78,-0.58,static
-36.19,4.3,5.41,14.6,32.81,28.69,35.11,6.15,37.73,-0.57,static
-36.09,4.24,5.46,14.52,32.79,28.61,35.08,6.1,37.7,-0.58,static
-35.94,4.25,5.58,14.57,32.89,28.65,35.14,6.12,37.74,-0.58,static
-35.93,4.27,5.57,14.64,32.89,28.72,35.15,6.2,37.71,-0.53,static
-35.89,4.28,5.62,14.7,32.97,28.78,35.23,6.23,37.81,-0.53,static
-35.83,4.29,5.71,14.69,33.01,28.72,35.21,6.17,37.83,-0.53,static
-35.85,4.3,5.75,14.66,33.03,28.67,35.21,6.12,37.86,-0.55,static
-35.89,4.3,5.73,14.64,33.04,28.67,35.23,6.12,37.86,-0.54,static
-35.93,4.31,5.7,14.64,33.02,28.64,35.21,6.09,37.85,-0.53,static
-35.92,4.3,5.71,14.63,33.05,28.64,35.2,6.08,37.86,-0.56,static
-35.95,4.3,5.7,14.63,33.06,28.65,35.21,6.09,37.85,-0.54,static
-35.95,4.3,5.71,14.65,33.07,28.66,35.21,6.1,37.88,-0.52,static
-35.91,4.33,5.73,14.68,33.1,28.65,35.22,6.07,37.9,-0.57,static
-35.96,4.37,5.68,14.71,33.1,28.65,35.22,6.06,37.9,-0.57,static
-36.08,4.41,5.62,14.73,33.09,28.67,35.19,6.03,37.86,-0.62,static
-36.08,4.41,5.6,14.76,33.11,28.7,35.18,6.05,37.81,-0.62,static
-36.09,4.42,5.6,14.8,33.13,28.75,35.18,6.1,37.83,-0.61,static
-36.04,4.42,5.63,14.81,33.14,28.75,35.18,6.09,37.82,-0.62,static
-35.98,4.39,5.7,14.77,33.17,28.7,35.22,6.02,37.9,-0.62,static
-35.97,4.38,5.72,14.75,33.2,28.69,35.25,6.0,37.94,-0.64,static
-35.97,4.36,5.72,14.72,33.19,28.7,35.29,6.04,37.98,-0.59,static
-35.94,4.36,5.73,14.7,33.16,28.68,35.29,6.02,37.95,-0.61,static
-35.91,4.36,5.74,14.68,33.13,28.62,35.28,5.96,37.95,-0.64,static
-35.87,4.32,5.8,14.65,33.16,28.6,35.28,5.94,37.93,-0.63,static
-35.84,4.29,5.9,14.63,33.22,28.57,35.34,5.95,37.99,-0.64,static
-35.8,4.29,5.91,14.63,33.23,28.57,35.38,5.94,38.02,-0.63,static
-35.85,4.33,5.91,14.66,33.22,28.57,35.34,5.9,38.01,-0.64,static
-35.86,4.3,5.9,14.61,33.23,28.52,35.33,5.85,37.99,-0.69,static
-35.84,4.27,5.91,14.58,33.23,28.48,35.32,5.83,38.01,-0.66,static
-35.82,4.25,5.89,14.54,33.24,28.45,35.33,5.8,38.02,-0.67,static
-35.83,4.26,5.9,14.52,33.24,28.42,35.34,5.77,38.04,-0.67,static
-35.82,4.27,5.9,14.54,33.25,28.42,35.34,5.76,38.06,-0.66,static
-35.85,4.28,5.89,14.56,33.25,28.45,35.33,5.76,38.05,-0.69,static
-35.88,4.3,5.89,14.55,33.25,28.44,35.34,5.77,38.03,-0.65,static
-35.87,4.3,5.87,14.55,33.25,28.44,35.36,5.79,38.05,-0.68,static
-35.86,4.3,5.88,14.57,33.25,28.44,35.34,5.79,38.03,-0.67,static
-35.93,4.31,5.84,14.6,33.22,28.46,35.34,5.83,38.05,-0.66,static
-35.94,4.33,5.8,14.65,33.2,28.51,35.35,5.89,38.05,-0.66,static
-35.98,4.33,5.74,14.65,33.17,28.56,35.32,5.95,38.02,-0.61,static
-35.95,4.34,5.75,14.68,33.2,28.58,35.32,5.96,38.0,-0.64,static
-35.96,4.35,5.75,14.68,33.2,28.61,35.31,5.99,37.99,-0.62,static
-35.94,4.32,5.75,14.64,33.2,28.6,35.27,6.01,37.95,-0.6,static
-35.94,4.33,5.77,14.62,33.19,28.58,35.26,6.0,37.95,-0.63,static
-35.94,4.33,5.78,14.61,33.2,28.57,35.25,5.98,37.94,-0.61,static
-35.93,4.35,5.81,14.64,33.2,28.57,35.26,5.96,37.93,-0.64,static
-35.9,4.35,5.84,14.64,33.21,28.55,35.26,5.96,37.91,-0.64,static
-35.87,4.34,5.83,14.63,33.23,28.55,35.27,5.97,37.9,-0.62,static
-35.84,4.32,5.89,14.63,33.3,28.58,35.35,6.0,38.03,-0.64,static
-35.88,4.29,5.9,14.59,33.32,28.57,35.33,5.99,38.02,-0.6,static
-35.91,4.3,5.91,14.65,33.33,28.6,35.36,6.02,38.05,-0.63,static
-35.94,4.3,5.91,14.61,33.3,28.58,35.36,5.97,38.13,-0.63,static
-35.9,4.26,5.91,14.57,33.3,28.53,35.38,5.91,38.12,-0.64,static
-35.84,4.28,5.96,14.64,33.32,28.62,35.42,6.01,38.16,-0.61,static
-35.88,4.28,5.93,14.58,33.28,28.51,35.4,5.91,38.18,-0.61,static
-35.87,4.28,5.95,14.59,33.3,28.51,35.4,5.87,38.18,-0.66,static
-35.87,4.3,5.95,14.65,33.3,28.56,35.43,5.93,38.16,-0.64,static
-35.88,4.32,5.94,14.72,33.36,28.63,35.49,6.01,38.19,-0.61,static
-35.87,4.31,5.97,14.7,33.36,28.6,35.47,5.99,38.17,-0.63,static
-35.91,4.3,5.95,14.71,33.33,28.62,35.44,6.02,38.12,-0.59,static
-35.89,4.23,5.96,14.62,33.39,28.58,35.53,6.0,38.2,-0.6,static
-35.88,4.2,5.95,14.57,33.31,28.55,35.46,5.99,38.16,-0.58,static
-35.93,4.17,5.85,14.47,33.22,28.47,35.39,5.95,38.08,-0.57,static
-35.94,4.22,5.8,14.45,33.16,28.43,35.32,5.92,38.02,-0.61,static
-35.92,4.23,5.87,14.4,33.19,28.35,35.33,5.8,38.04,-0.63,static
-35.94,4.29,5.82,14.52,33.18,28.44,35.3,5.86,38.04,-0.61,static
-35.85,4.25,5.88,14.44,33.2,28.36,35.3,5.78,38.04,-0.64,static
-35.87,4.29,5.88,14.47,33.2,28.34,35.28,5.73,38.0,-0.64,static
-35.86,4.32,5.91,14.53,33.24,28.36,35.28,5.72,38.0,-0.7,static
-35.89,4.32,5.9,14.54,33.21,28.37,35.27,5.74,38.01,-0.67,static
-36.0,4.42,5.76,14.7,33.15,28.54,35.22,5.82,37.96,-0.69,static
-36.0,4.39,5.74,14.69,33.14,28.52,35.21,5.8,37.91,-0.73,static
-35.94,4.41,5.78,14.74,33.18,28.57,35.21,5.83,37.88,-0.71,static
-35.88,4.44,5.83,14.82,33.24,28.64,35.31,5.88,38.03,-0.71,static
-35.9,4.47,5.8,14.89,33.26,28.72,35.34,5.94,38.08,-0.68,static
-35.9,4.47,5.82,14.87,33.25,28.74,35.35,5.97,38.08,-0.68,static
-35.94,4.45,5.81,14.88,33.24,28.75,35.34,5.98,38.06,-0.69,static
-35.97,4.46,5.74,14.91,33.21,28.78,35.35,6.04,38.04,-0.66,static
-35.98,4.48,5.7,15.01,33.21,28.92,35.35,6.19,37.98,-0.65,static
-35.92,4.46,5.73,14.99,33.22,28.93,35.34,6.2,37.97,-0.62,static
-35.92,4.45,5.72,15.0,33.22,28.93,35.35,6.19,37.96,-0.62,static
-35.91,4.45,5.72,15.03,33.25,28.96,35.35,6.21,37.96,-0.63,static
-35.94,4.45,5.7,15.06,33.26,29.02,35.38,6.26,37.99,-0.57,static
-35.99,4.43,5.68,15.02,33.25,29.0,35.4,6.25,37.99,-0.61,static
-36.06,4.43,5.65,15.01,33.26,29.0,35.37,6.24,37.96,-0.62,static
-36.03,4.42,5.68,14.97,33.25,28.96,35.38,6.22,37.99,-0.58,static
-36.05,4.42,5.68,14.99,33.22,29.0,35.39,6.29,37.97,-0.57,static
-36.08,4.41,5.68,14.99,33.21,28.99,35.39,6.26,37.99,-0.55,static
-36.07,4.36,5.64,14.93,33.18,28.98,35.37,6.28,37.99,-0.55,static
-36.05,4.33,5.63,14.89,33.14,28.95,35.33,6.29,37.95,-0.54,static
-36.04,4.29,5.62,14.82,33.15,28.89,35.33,6.25,37.94,-0.54,static
-36.0,4.29,5.65,14.78,33.17,28.82,35.33,6.17,37.98,-0.61,static
-36.01,4.3,5.66,14.81,33.2,28.83,35.36,6.16,38.01,-0.58,static
-36.03,4.31,5.62,14.86,33.18,28.92,35.38,6.21,38.03,-0.58,static
-36.05,4.33,5.57,14.9,33.14,29.0,35.35,6.33,38.01,-0.52,static
-36.06,4.33,5.55,14.89,33.12,29.01,35.35,6.38,38.01,-0.48,static
-36.05,4.32,5.56,14.89,33.09,29.02,35.34,6.41,37.99,-0.47,static
-36.05,4.31,5.53,14.86,33.05,29.01,35.34,6.43,37.98,-0.43,static
-36.08,4.26,5.48,14.78,33.02,28.96,35.31,6.45,37.92,-0.41,static
-36.21,4.22,5.43,14.73,33.0,28.95,35.29,6.44,37.87,-0.41,static
-36.23,4.16,5.46,14.58,32.96,28.81,35.24,6.35,37.8,-0.39,static
-36.19,4.09,5.47,14.42,32.89,28.66,35.16,6.26,37.74,-0.45,static
-36.12,4.07,5.5,14.32,32.84,28.52,35.09,6.17,37.66,-0.46,static
-36.12,4.06,5.52,14.24,32.82,28.42,35.08,6.06,37.66,-0.52,static
-36.1,4.08,5.55,14.23,32.81,28.34,35.05,5.98,37.65,-0.57,static
-36.02,4.11,5.6,14.21,32.83,28.27,35.0,5.89,37.62,-0.59,static
-35.99,4.19,5.64,14.31,32.86,28.31,34.99,5.87,37.63,-0.63,static
-35.94,4.25,5.72,14.38,32.92,28.31,35.01,5.84,37.65,-0.64,static
-35.92,4.31,5.76,14.51,33.01,28.42,35.1,5.84,37.76,-0.68,static
-35.94,4.36,5.75,14.66,33.05,28.58,35.16,5.93,37.83,-0.67,static
