1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
69.09,-62.01,13.5,-24.46,27.38,46.76,36.28,-7.99,28.14,-33.57,peace
69.19,-62.08,13.39,-24.54,27.23,46.78,36.29,-7.88,28.12,-33.42,peace
68.89,-62.3,13.28,-24.79,27.39,46.52,36.09,-8.22,27.89,-33.62,peace
69.42,-62.31,13.02,-24.73,27.27,46.71,35.96,-8.11,27.82,-33.49,peace
69.5,-62.22,13.08,-24.61,27.37,46.82,36.07,-8.07,27.96,-33.44,peace
69.9,-62.14,13.03,-24.78,27.17,46.67,35.98,-8.21,27.87,-33.6,peace
70.01,-62.18,13.04,-24.81,27.24,46.56,35.88,-8.38,27.79,-33.79,peace
70.03,-62.24,13.01,-24.76,27.29,46.6,35.99,-8.37,27.8,-33.8,peace
70.71,-62.02,12.9,-24.72,27.21,46.82,36.08,-8.21,27.93,-33.76,peace
70.96,-61.88,12.91,-24.81,27.13,46.84,36.01,-8.16,27.97,-33.79,peace
70.79,-62.01,12.87,-24.79,27.06,46.85,36.04,-8.03,27.89,-33.61,peace
70.56,-61.98,12.93,-24.7,27.19,46.91,36.09,-7.98,27.94,-33.56,peace
70.31,-62.02,12.94,-24.7,27.28,46.86,36.02,-8.0,27.82,-33.55,peace
70.56,-62.01,12.8,-24.79,27.16,46.9,36.03,-7.9,27.76,-33.45,peace
70.8,-61.96,12.79,-24.85,27.16,46.96,36.0,-7.82,27.87,-33.37,peace
70.62,-61.89,12.87,-24.84,27.26,46.94,36.05,-7.85,27.83,-33.4,peace
70.83,-61.89,12.77,-24.82,27.32,47.01,36.13,-7.89,27.85,-33.42,peace
70.94,-61.94,12.69,-24.86,27.25,46.99,36.07,-7.9,27.77,-33.41,peace
70.96,-62.05,12.64,-24.98,27.07,46.98,35.93,-7.86,27.68,-33.31,peace
70.77,-62.02,12.75,-24.9,27.12,46.97,35.95,-7.88,27.66,-33.29,peace
70.96,-61.98,12.73,-24.98,27.03,46.93,35.91,-7.85,27.59,-33.27,peace
70.9,-61.87,12.89,-25.06,27.03,46.81,35.86,-7.94,27.58,-33.32,peace
70.93,-61.89,12.83,-24.99,26.87,46.91,35.77,-7.81,27.53,-33.2,peace
71.11,-61.95,12.73,-25.0,26.66,46.92,35.61,-7.77,27.44,-33.19,peace
71.05,-61.9,12.87,-25.0,26.65,46.78,35.44,-7.94,27.28,-33.34,peace
71.13,-61.83,13.0,-24.83,26.76,46.91,35.79,-7.85,27.54,-33.33,peace
71.05,-61.78,13.04,-24.78,26.88,46.94,35.94,-7.83,27.7,-33.35,peace
71.51,-61.85,12.84,-25.14,26.55,46.77,35.5,-7.97,27.39,-33.42,peace
71.56,-61.86,12.82,-24.99,26.5,46.9,35.63,-7.82,27.56,-33.33,peace
71.62,-61.86,12.84,-25.12,26.41,46.79,35.45,-7.93,27.42,-33.41,peace
71.8,-61.82,12.82,-25.11,26.27,46.82,35.37,-7.89,27.37,-33.36,peace
71.76,-61.84,12.86,-25.08,26.25,46.84,35.33,-7.79,27.36,-33.25,peace
71.84,-61.77,12.91,-25.1,26.12,46.84,35.22,-7.73,27.23,-33.13,peace
71.86,-61.87,12.91,-25.05,26.02,46.86,35.14,-7.65,27.09,-32.99,peace
72.35,-61.89,12.65,-25.3,25.65,46.89,35.06,-7.49,26.95,-32.81,peace
72.37,-61.86,12.6,-25.35,25.61,46.94,35.18,-7.44,26.92,-32.75,peace
72.46,-61.84,12.63,-25.39,25.57,46.99,35.35,-7.38,27.02,-32.6,peace
72.57,-61.91,12.43,-25.39,25.48,47.04,35.12,-7.38,26.82,-32.54,peace
72.69,-62.06,12.26,-25.38,25.3,47.14,35.0,-7.24,26.7,-32.38,peace
72.44,-61.98,12.48,-25.15,25.56,47.25,35.43,-7.25,27.02,-32.39,peace
72.53,-61.87,12.5,-25.1,25.55,47.31,35.46,-7.26,27.0,-32.36,peace
72.74,-61.95,12.33,-25.04,25.49,47.46,35.5,-7.1,26.98,-32.23,peace
72.95,-61.95,12.24,-25.16,25.33,47.51,35.54,-6.92,26.97,-32.08,peace
73.16,-62.1,11.97,-25.04,25.15,47.68,35.36,-6.77,26.95,-31.97,peace
73.39,-62.15,11.86,-25.13,25.12,47.63,35.31,-6.84,26.93,-32.03,peace
73.39,-62.22,11.8,-25.26,25.18,47.53,35.2,-7.04,26.95,-32.17,peace
73.4,-62.29,11.76,-25.47,25.09,47.31,34.95,-7.26,26.72,-32.31,peace
73.28,-62.22,11.85,-25.38,25.2,47.31,34.97,-7.32,26.7,-32.3,peace
73.28,-62.29,11.77,-25.35,25.19,47.33,34.86,-7.34,26.6,-32.32,peace
73.6,-62.29,11.65,-25.52,25.01,47.28,34.7,-7.4,26.46,-32.43,peace
73.54,-62.26,11.68,-25.52,24.97,47.28,34.69,-7.36,26.42,-32.32,peace
74.02,-62.27,11.48,-25.66,24.61,47.26,34.51,-7.3,26.23,-32.25,peace
74.27,-62.32,11.4,-25.59,24.45,47.4,34.56,-7.14,26.35,-32.15,peace
74.15,-62.32,11.44,-25.5,24.39,47.44,34.47,-7.04,26.36,-32.03,peace
74.53,-62.32,11.25,-25.67,24.07,47.37,34.24,-7.12,26.1,-32.05,peace
74.85,-62.31,11.1,-25.63,23.8,47.51,34.1,-6.95,26.03,-31.88,peace
75.29,-62.26,11.01,-25.62,23.46,47.63,33.95,-6.79,25.97,-31.7,peace
76.06,-62.4,10.73,-25.79,22.92,47.61,33.63,-6.7,25.9,-31.72,peace
75.78,-62.19,10.96,-25.51,23.18,47.79,33.92,-6.61,26.2,-31.74,peace
75.98,-61.94,11.09,-25.52,23.08,47.87,34.07,-6.52,26.31,-31.72,peace
76.39,-61.75,11.07,-25.5,22.67,48.09,34.09,-6.24,26.37,-31.48,peace
76.28,-61.78,11.13,-25.5,22.86,47.98,34.15,-6.54,26.42,-31.84,peace
76.25,-61.76,11.13,-25.47,23.13,47.95,34.31,-6.67,26.53,-32.02,peace
76.21,-61.8,11.07,-25.44,23.31,47.97,34.45,-6.69,26.63,-32.01,peace
76.22,-61.93,10.99,-25.51,23.15,47.95,34.26,-6.63,26.43,-31.83,peace
76.22,-61.82,10.95,-25.45,23.23,48.03,34.37,-6.61,26.38,-31.73,peace
76.96,-62.31,10.39,-25.63,22.28,48.29,33.83,-5.98,26.22,-31.02,peace
76.79,-62.36,10.43,-25.42,22.36,48.46,33.84,-5.91,26.26,-30.9,peace
76.8,-62.29,10.37,-25.4,22.46,48.48,33.79,-5.97,26.1,-30.92,peace
77.11,-62.51,10.02,-25.27,22.21,48.75,33.69,-5.69,25.94,-30.59,peace
77.18,-62.54,9.88,-25.05,22.12,49.0,33.57,-5.53,25.89,-30.39,peace
77.59,-62.88,9.67,-25.28,21.5,48.89,32.93,-5.42,25.44,-30.08,peace
77.2,-62.75,9.87,-25.07,22.03,48.93,33.36,-5.62,25.68,-30.25,peace
77.35,-62.87,9.62,-24.92,22.29,49.12,33.6,-5.68,25.75,-30.42,peace
77.72,-63.05,9.28,-25.0,21.88,49.21,33.3,-5.51,25.5,-30.21,peace
77.95,-63.07,9.12,-24.99,21.72,49.33,33.21,-5.38,25.4,-30.08,peace
77.51,-63.28,9.1,-24.96,21.82,49.32,33.18,-5.43,25.33,-30.11,peace
77.32,-63.37,9.05,-25.01,22.0,49.2,33.09,-5.66,25.2,-30.34,peace
77.39,-63.56,8.85,-25.12,21.95,49.17,32.95,-5.72,24.99,-30.35,peace
77.52,-63.61,8.78,-25.2,22.03,49.13,32.99,-5.84,24.96,-30.47,peace
77.39,-63.76,8.67,-25.09,22.17,49.31,33.14,-5.71,25.03,-30.37,peace
77.5,-63.88,8.51,-25.37,21.9,49.18,32.85,-5.71,24.81,-30.32,peace
77.05,-63.58,8.84,-25.24,22.44,49.17,33.36,-5.91,25.16,-30.59,peace
77.44,-63.59,8.67,-25.28,22.38,49.25,33.51,-5.86,25.29,-30.64,peace
77.28,-63.58,8.65,-25.36,22.47,49.18,33.51,-5.95,25.23,-30.73,peace
77.34,-63.49,8.64,-25.34,22.42,49.26,33.38,-5.88,25.3,-30.67,peace
77.13,-63.56,8.64,-25.12,22.39,49.52,33.43,-5.61,25.45,-30.42,peace
76.83,-63.7,8.71,-25.0,22.62,49.55,33.57,-5.63,25.55,-30.42,peace
76.53,-63.77,8.71,-24.91,22.85,49.54,33.59,-5.73,25.55,-30.53,peace
76.6,-63.93,8.57,-24.89,22.94,49.57,33.53,-5.79,25.59,-30.63,peace
76.48,-63.97,8.67,-24.91,23.07,49.51,33.48,-5.8,25.59,-30.62,peace
76.39,-63.94,8.72,-24.86,23.2,49.52,33.53,-5.78,25.57,-30.57,peace
76.25,-63.94,8.77,-24.92,23.29,49.43,33.53,-5.84,25.56,-30.63,peace
76.18,-63.95,8.83,-24.89,23.42,49.41,33.64,-5.92,25.66,-30.74,peace
76.25,-63.79,8.92,-24.91,23.51,49.4,33.7,-5.98,25.79,-30.78,peace
76.19,-63.8,8.97,-24.68,23.7,49.57,33.95,-5.91,26.03,-30.78,peace
76.07,-63.76,9.12,-24.52,23.92,49.63,34.21,-5.85,26.28,-30.79,peace
76.19,-63.85,9.04,-24.59,23.86,49.58,34.12,-5.88,26.23,-30.86,peace
76.24,-63.87,9.09,-24.75,23.8,49.48,34.08,-5.9,26.35,-30.88,peace
75.67,-64.08,9.2,-24.72,23.83,49.41,33.96,-5.87,26.35,-30.78,peace
75.57,-64.16,9.12,-24.56,23.82,49.51,33.91,-5.78,26.39,-30.71,peace
75.57,-64.07,9.2,-24.51,23.84,49.49,33.84,-5.81,26.4,-30.71,peace
75.54,-64.0,9.37,-24.64,23.88,49.37,33.78,-5.91,26.4,-30.72,peace
75.11,-64.12,9.51,-24.73,23.97,49.22,33.68,-6.0,26.39,-30.76,peace
74.76,-64.14,9.69,-24.75,24.08,49.09,33.64,-6.05,26.46,-30.79,peace
74.82,-64.2,9.62,-24.8,23.89,49.1,33.55,-5.96,26.41,-30.73,peace
74.88,-64.09,9.68,-24.7,23.92,49.23,33.66,-5.8,26.54,-30.64,peace
74.86,-64.11,9.67,-24.75,23.91,49.24,33.65,-5.78,26.6,-30.59,peace
74.89,-64.14,9.64,-24.85,23.72,49.28,33.58,-5.62,26.58,-30.44,peace
74.84,-64.15,9.68,-24.89,23.7,49.26,33.62,-5.63,26.65,-30.47,peace
74.7,-64.12,9.75,-24.81,23.73,49.23,33.6,-5.66,26.61,-30.51,peace
74.56,-64.12,9.73,-24.83,23.73,49.18,33.55,-5.73,26.55,-30.58,peace
74.53,-64.21,9.72,-24.76,23.73,49.19,33.39,-5.76,26.5,-30.61,peace
74.35,-64.12,9.88,-24.61,23.84,49.23,33.49,-5.74,26.68,-30.65,peace
74.03,-64.22,9.87,-24.48,23.99,49.26,33.52,-5.69,26.76,-30.69,peace
73.74,-64.16,9.95,-24.32,24.06,49.33,33.93,-5.56,27.18,-30.72,peace
73.05,-64.18,10.05,-24.22,24.27,49.3,33.84,-5.64,27.32,-30.88,peace
72.86,-64.19,10.11,-24.1,24.4,49.31,33.96,-5.66,27.41,-30.91,peace
72.42,-64.32,10.15,-24.06,24.39,49.21,33.89,-5.76,27.38,-30.95,peace
72.04,-64.47,10.23,-23.76,24.51,49.37,34.16,-5.6,27.5,-30.82,peace
72.09,-64.38,10.35,-23.64,24.53,49.45,34.27,-5.51,27.6,-30.68,peace
71.85,-64.45,10.42,-23.33,24.81,49.66,34.53,-5.39,27.81,-30.57,peace
72.12,-64.35,10.4,-23.43,24.82,49.67,34.55,-5.41,27.88,-30.58,peace
72.03,-64.38,10.5,-23.38,24.91,49.65,34.44,-5.46,27.9,-30.55,peace
71.81,-64.47,10.59,-23.29,24.96,49.65,34.44,-5.44,27.91,-30.49,peace
71.66,-64.55,10.63,-23.19,25.09,49.73,34.62,-5.33,28.0,-30.33,peace
71.39,-64.57,10.78,-23.19,25.24,49.63,34.67,-5.43,28.0,-30.34,peace
71.27,-64.59,10.75,-23.12,25.25,49.71,34.59,-5.35,27.98,-30.27,peace
71.51,-64.62,10.72,-23.28,25.06,49.66,34.45,-5.33,27.97,-30.26,peace
71.4,-64.63,10.86,-23.32,25.03,49.63,34.49,-5.3,28.07,-30.17,peace
71.36,-64.71,10.83,-23.33,25.08,49.52,34.4,-5.49,27.96,-30.31,peace
71.7,-64.71,10.68,-23.35,24.95,49.53,34.39,-5.52,27.94,-30.38,peace
71.99,-64.63,10.64,-23.43,24.84,49.52,34.37,-5.52,27.94,-30.44,peace
72.02,-64.6,10.68,-23.49,24.74,49.41,34.32,-5.56,27.94,-30.54,peace
71.84,-64.8,10.67,-23.53,24.68,49.35,34.14,-5.63,27.8,-30.59,peace
71.92,-64.77,10.58,-23.51,24.56,49.41,33.98,-5.57,27.67,-30.56,peace
71.99,-64.74,10.73,-23.39,24.66,49.44,34.18,-5.56,27.87,-30.6,peace
72.03,-64.64,10.74,-23.35,24.79,49.41,34.12,-5.73,27.85,-30.78,peace
72.51,-64.72,10.42,-23.53,24.43,49.41,33.82,-5.73,27.56,-30.74,peace
72.92,-64.78,10.29,-23.56,24.23,49.48,33.68,-5.65,27.58,-30.8,peace
72.9,-64.73,10.28,-23.47,24.28,49.54,33.69,-5.59,27.63,-30.8,peace
73.38,-64.63,10.21,-23.66,24.13,49.52,33.67,-5.59,27.53,-30.75,peace
72.95,-64.42,10.46,-23.62,24.3,49.43,33.61,-5.76,27.49,-30.77,peace
73.14,-64.29,10.51,-23.61,24.41,49.43,33.7,-5.85,27.56,-30.83,peace
73.52,-64.21,10.42,-23.64,24.35,49.46,33.67,-5.9,27.55,-30.91,peace
73.82,-64.2,10.33,-23.77,24.2,49.47,33.93,-5.9,27.47,-30.89,peace
74.05,-64.38,10.2,-23.86,24.06,49.42,33.71,-5.96,27.26,-30.87,peace
74.34,-64.15,10.32,-23.97,24.07,49.32,33.78,-6.03,27.38,-30.98,peace
73.94,-64.14,10.48,-23.7,24.32,49.43,34.06,-5.97,27.59,-30.98,peace
74.1,-64.09,10.43,-23.73,24.26,49.41,33.98,-6.0,27.51,-31.03,peace
74.2,-64.06,10.34,-23.7,24.17,49.48,33.89,-5.96,27.47,-31.01,peace
73.92,-64.06,10.46,-23.71,24.24,49.45,33.97,-5.94,27.45,-30.97,peace
73.83,-64.05,10.41,-23.78,24.25,49.48,33.93,-5.87,27.48,-30.94,peace
73.9,-64.11,10.36,-24.04,24.08,49.34,33.8,-5.9,27.37,-30.92,peace
73.74,-64.16,10.33,-23.95,24.13,49.45,33.81,-5.75,27.4,-30.83,peace
73.77,-64.17,10.3,-23.97,24.01,49.48,33.88,-5.62,27.37,-30.71,peace
73.79,-64.19,10.23,-23.96,23.89,49.53,33.92,-5.48,27.45,-30.63,peace
73.6,-64.14,10.3,-23.99,24.0,49.46,33.86,-5.57,27.58,-30.76,peace
73.62,-64.35,10.04,-23.87,24.1,49.57,33.92,-5.61,27.68,-30.96,peace
73.9,-64.34,9.93,-24.0,23.91,49.49,33.64,-5.69,27.42,-30.95,peace
73.9,-64.36,9.88,-23.87,23.86,49.63,33.71,-5.5,27.44,-30.72,peace
73.6,-64.38,10.03,-23.85,23.92,49.54,33.72,-5.6,27.37,-30.7,peace
73.36,-64.32,10.17,-23.79,24.22,49.48,34.03,-5.74,27.56,-30.85,peace
73.72,-64.35,10.05,-23.97,24.1,49.41,34.0,-5.83,27.51,-30.95,peace
73.79,-64.31,10.1,-24.13,24.02,49.29,33.95,-5.89,27.47,-30.99,peace
73.72,-64.29,10.12,-24.16,23.98,49.22,33.95,-5.94,27.45,-30.99,peace
73.62,-64.41,10.07,-24.21,23.9,49.08,33.79,-5.99,27.25,-31.05,peace
73.58,-64.37,10.15,-24.08,24.01,49.18,33.89,-5.92,27.37,-31.01,peace
73.42,-64.4,10.18,-24.04,24.07,49.23,33.88,-5.85,27.39,-30.93,peace
73.51,-64.46,10.07,-24.04,23.98,49.33,33.73,-5.75,27.3,-30.83,peace
73.68,-64.55,9.92,-24.09,23.86,49.31,33.74,-5.8,27.28,-30.87,peace
73.71,-64.54,9.93,-24.18,23.83,49.22,33.63,-5.89,27.19,-30.9,peace
73.46,-64.62,9.98,-24.13,23.84,49.16,33.56,-5.96,27.06,-30.9,peace
73.13,-64.61,10.15,-24.11,23.96,49.04,33.52,-6.13,26.93,-31.01,peace
73.18,-64.56,10.19,-24.03,23.95,49.1,33.58,-6.11,27.01,-30.99,peace
73.2,-64.61,10.18,-24.02,23.93,49.09,33.54,-6.18,27.02,-31.13,peace
73.32,-64.55,10.15,-23.89,23.96,49.21,33.68,-6.14,27.09,-31.17,peace
73.48,-64.53,10.13,-23.9,23.89,49.22,33.62,-6.08,27.07,-31.19,peace
73.67,-64.41,10.18,-23.81,23.98,49.31,33.78,-6.01,27.28,-31.17,peace
73.72,-64.39,10.2,-23.87,23.94,49.37,33.85,-5.91,27.28,-31.02,peace
73.47,-64.38,10.26,-23.86,23.95,49.36,33.77,-5.9,27.2,-30.93,peace
73.37,-64.25,10.4,-23.85,24.07,49.25,33.74,-6.05,27.18,-31.03,peace
73.53,-64.17,10.4,-23.79,24.12,49.37,33.77,-6.0,27.29,-31.03,peace
73.55,-64.08,10.5,-23.79,24.18,49.34,33.87,-6.06,27.3,-31.1,peace
73.49,-64.05,10.5,-23.65,24.26,49.51,33.95,-5.93,27.44,-30.99,peace
73.46,-64.05,10.47,-23.8,24.21,49.36,33.84,-6.07,27.29,-31.06,peace
73.31,-64.21,10.37,-23.76,24.15,49.38,33.75,-6.02,27.15,-31.01,peace
73.23,-64.16,10.49,-23.65,24.31,49.42,33.93,-5.97,27.35,-31.05,peace
72.97,-64.09,10.6,-23.41,24.57,49.54,34.1,-5.9,27.53,-31.07,peace
73.07,-64.01,10.58,-23.35,24.59,49.68,34.19,-5.8,27.63,-31.02,peace
73.26,-64.02,10.53,-23.37,24.56,49.74,34.13,-5.77,27.67,-31.03,peace
73.38,-64.03,10.47,-23.47,24.49,49.7,34.06,-5.75,27.64,-31.01,peace
73.33,-64.18,10.37,-23.53,24.41,49.67,33.89,-5.68,27.57,-30.91,peace
73.08,-64.21,10.48,-23.47,24.53,49.65,33.9,-5.69,27.62,-30.89,peace
73.05,-64.15,10.52,-23.43,24.64,49.71,34.02,-5.64,27.84,-30.89,peace
73.21,-64.1,10.52,-23.41,24.74,49.81,34.17,-5.56,28.03,-30.83,peace
73.06,-64.15,10.55,-23.61,24.71,49.69,33.96,-5.6,27.92,-30.79,peace
73.14,-64.15,10.51,-23.73,24.59,49.67,33.91,-5.56,27.89,-30.71,peace
72.94,-64.12,10.58,-23.7,24.66,49.66,33.92,-5.57,27.93,-30.7,peace
72.79,-64.13,10.64,-23.82,24.63,49.57,33.87,-5.59,27.85,-30.66,peace
72.77,-64.16,10.62,-23.93,24.54,49.49,33.8,-5.6,27.8,-30.61,peace
72.52,-64.19,10.65,-23.94,24.52,49.45,33.76,-5.62,27.75,-30.57,peace
72.31,-64.21,10.69,-23.98,24.53,49.35,33.62,-5.78,27.63,-30.65,peace
72.37,-64.25,10.64,-23.86,24.53,49.4,33.62,-5.77,27.6,-30.72,peace
72.6,-64.26,10.57,-23.91,24.42,49.39,33.57,-5.79,27.6,-30.78,peace
72.82,-64.16,10.55,-23.91,24.31,49.48,33.69,-5.64,27.67,-30.67,peace
72.79,-64.16,10.56,-23.86,24.19,49.53,33.72,-5.52,27.69,-30.56,peace
72.7,-64.22,10.56,-23.94,24.07,49.47,33.61,-5.45,27.62,-30.5,peace
72.77,-64.22,10.61,-23.91,23.99,49.53,33.52,-5.33,27.71,-30.44,peace
72.93,-64.22,10.56,-23.88,23.89,49.55,33.52,-5.33,27.73,-30.5,peace
73.19,-64.24,10.45,-23.89,23.71,49.61,33.53,-5.25,27.79,-30.47,peace
73.17,-64.1,10.54,-23.81,23.79,49.65,33.66,-5.23,27.88,-30.5,peace
73.08,-64.14,10.63,-23.72,23.87,49.65,33.64,-5.27,27.76,-30.51,peace
73.28,-64.0,10.72,-23.66,23.9,49.7,33.83,-5.24,27.94,-30.53,peace
73.27,-63.88,10.86,-23.7,23.98,49.66,33.91,-5.28,28.07,-30.56,peace
73.44,-63.89,10.75,-23.78,23.84,49.64,33.73,-5.29,27.95,-30.51,peace
73.56,-63.9,10.67,-23.89,23.7,49.57,33.56,-5.35,27.86,-30.47,peace
73.35,-63.81,10.79,-23.89,23.8,49.48,33.6,-5.5,27.87,-30.55,peace
73.62,-63.83,10.74,-24.03,23.79,49.34,33.55,-5.67,27.8,-30.67,peace
73.74,-63.8,10.68,-24.03,23.85,49.38,33.54,-5.64,27.91,-30.65,peace
73.6,-63.97,10.48,-24.02,23.77,49.39,33.45,-5.63,27.75,-30.62,peace
73.7,-64.08,10.36,-24.01,23.66,49.44,33.29,-5.61,27.65,-30.57,peace
73.72,-64.1,10.35,-24.1,23.56,49.44,33.21,-5.63,27.54,-30.59,peace
73.75,-64.18,10.28,-24.07,23.57,49.5,33.21,-5.58,27.53,-30.53,peace
73.94,-64.11,10.31,-24.07,23.59,49.5,33.24,-5.58,27.49,-30.52,peace
74.3,-64.11,10.23,-24.04,23.49,49.71,33.24,-5.38,27.59,-30.35,peace
74.46,-64.26,10.1,-24.39,23.3,49.64,32.99,-5.45,27.35,-30.34,peace
74.59,-64.3,10.11,-24.6,23.3,49.58,32.98,-5.59,27.36,-30.5,peace
74.34,-64.33,10.08,-24.54,23.28,49.47,32.96,-5.62,27.29,-30.55,peace
74.46,-64.28,10.03,-24.46,23.24,49.51,32.98,-5.53,27.26,-30.54,peace
74.42,-64.13,10.17,-24.29,23.45,49.61,33.15,-5.49,27.39,-30.58,peace
74.38,-64.15,10.17,-24.27,23.56,49.67,33.18,-5.46,27.37,-30.56,peace
74.65,-64.01,10.22,-24.39,23.61,49.62,33.15,-5.59,27.36,-30.65,peace
74.29,-64.02,10.35,-24.44,23.77,49.55,33.09,-5.71,27.35,-30.7,peace
74.32,-64.09,10.24,-24.59,23.74,49.36,33.07,-5.89,27.18,-30.81,peace
74.71,-64.07,10.15,-24.66,23.75,49.4,33.07,-5.95,27.26,-30.91,peace
74.65,-64.15,10.16,-24.68,23.74,49.34,33.19,-6.01,27.25,-30.95,peace
74.84,-64.04,10.19,-24.73,23.64,49.35,33.15,-5.95,27.31,-30.84,peace
74.74,-64.03,10.21,-24.66,23.69,49.38,33.32,-5.89,27.4,-30.79,peace
74.69,-64.03,10.21,-24.7,23.67,49.37,33.23,-5.9,27.34,-30.73,peace
74.66,-64.02,10.22,-24.75,23.72,49.3,33.11,-5.96,27.28,-30.74,peace
74.8,-64.13,10.08,-24.75,23.71,49.32,33.03,-6.02,27.23,-30.79,peace
74.98,-64.06,10.07,-24.85,23.67,49.25,32.87,-6.07,27.22,-30.81,peace
75.27,-64.04,10.01,-24.87,23.58,49.28,32.78,-6.08,27.15,-30.85,peace
75.37,-64.03,9.97,-24.77,23.52,49.35,32.86,-6.01,27.22,-30.86,peace
75.54,-64.04,10.07,-24.96,23.44,49.34,32.75,-6.02,27.27,-30.87,peace
75.72,-63.97,10.04,-24.97,23.34,49.36,32.8,-5.95,27.32,-30.81,peace
75.83,-63.97,9.98,-25.04,23.47,49.38,32.78,-6.02,27.41,-30.89,peace
76.18,-64.1,9.82,-25.32,23.38,49.43,32.6,-6.07,27.32,-30.96,peace
76.37,-64.09,9.75,-25.45,23.27,49.39,32.43,-6.12,27.23,-31.03,peace
76.5,-64.09,9.77,-25.4,23.31,49.52,32.48,-6.01,27.37,-30.99,peace
76.42,-64.1,9.77,-25.61,23.25,49.37,32.5,-5.95,27.27,-30.94,peace
76.41,-64.01,9.91,-25.59,23.34,49.41,32.48,-5.93,27.41,-30.92,peace
76.42,-63.91,9.84,-25.63,23.36,49.48,32.42,-5.84,27.4,-30.88,peace
76.73,-64.05,9.7,-25.79,23.23,49.44,32.19,-5.91,27.28,-30.91,peace
76.89,-64.07,9.61,-26.01,23.06,49.29,32.11,-6.02,27.15,-30.96,peace
76.95,-64.1,9.58,-25.97,23.09,49.3,32.12,-6.04,27.14,-31.01,peace
77.19,-64.15,9.58,-25.93,23.06,49.33,32.16,-6.07,27.16,-31.08,peace
77.19,-64.05,9.68,-25.89,23.2,49.37,32.25,-6.06,27.29,-31.05,peace
77.21,-64.03,9.72,-25.95,23.26,49.38,32.18,-6.01,27.25,-30.9,peace
77.38,-64.07,9.62,-26.03,23.14,49.32,31.99,-6.1,27.11,-31.0,peace
77.52,-64.1,9.55,-26.16,23.09,49.2,31.92,-6.18,27.09,-31.11,peace
77.66,-64.08,9.49,-26.16,23.12,49.22,31.95,-6.18,27.11,-31.11,peace
77.65,-64.19,9.35,-26.31,23.0,49.03,31.95,-6.26,26.94,-31.11,peace
77.75,-64.12,9.38,-26.2,22.8,49.14,31.9,-6.09,26.95,-30.95,peace
77.89,-64.06,9.35,-26.28,22.63,49.1,31.67,-6.13,26.81,-30.93,peace
78.21,-64.0,9.35,-26.36,22.54,49.09,31.61,-6.17,26.81,-30.96,peace
78.27,-64.02,9.26,-26.28,22.53,49.15,31.65,-6.09,26.81,-30.91,peace
78.1,-63.98,9.34,-26.34,22.53,49.04,31.7,-6.12,26.72,-30.86,peace
78.18,-63.9,9.36,-26.21,22.53,49.12,31.67,-6.1,26.7,-30.83,peace
78.24,-63.86,9.32,-26.27,22.44,49.04,31.56,-6.18,26.6,-30.95,peace
78.4,-63.9,9.18,-26.39,22.18,48.95,31.28,-6.21,26.3,-30.98,peace
78.64,-63.82,9.17,-26.35,22.06,49.03,31.44,-6.03,26.44,-30.9,peace
78.64,-63.84,9.16,-26.37,22.04,49.05,31.46,-5.94,26.47,-30.83,peace
78.87,-63.82,9.01,-26.28,21.78,49.18,31.42,-5.78,26.38,-30.68,peace
79.09,-63.72,8.98,-26.34,21.56,49.16,31.31,-5.76,26.3,-30.64,peace
79.21,-63.7,8.97,-26.4,21.44,49.19,31.23,-5.73,26.19,-30.51,peace
79.22,-63.68,8.97,-26.5,21.25,49.19,31.06,-5.69,26.12,-30.44,peace
79.26,-63.57,9.0,-26.5,21.25,49.22,31.2,-5.67,26.23,-30.46,peace
79.57,-63.67,8.79,-27.47,21.18,48.79,31.07,-6.17,25.93,-30.78,peace
79.88,-63.76,8.4,-28.31,21.13,48.75,30.98,-6.23,25.9,-30.84,peace
80.09,-63.74,8.28,-28.48,21.05,48.83,31.17,-6.15,25.96,-30.8,peace
80.41,-64.01,7.68,-29.82,20.99,48.51,31.0,-6.44,25.73,-31.02,peace
80.96,-63.93,7.63,-29.85,20.81,48.66,31.02,-6.29,25.75,-30.92,peace
80.96,-63.8,7.8,-29.91,20.94,48.62,31.11,-6.36,25.86,-30.98,peace
81.1,-63.73,7.78,-29.82,20.93,48.69,31.06,-6.53,25.8,-31.05,peace
81.62,-63.71,7.62,-29.62,20.82,48.88,31.01,-6.44,25.72,-30.99,peace
81.71,-63.57,7.74,-29.42,20.85,48.99,30.98,-6.41,25.69,-30.97,peace
81.68,-63.45,7.85,-29.22,20.9,49.09,31.05,-6.34,25.71,-30.89,peace
81.89,-63.37,7.93,-29.05,20.84,49.13,30.99,-6.35,25.67,-30.87,peace
81.82,-63.35,8.0,-29.12,20.87,49.06,30.83,-6.45,25.5,-31.0,peace
81.7,-63.35,8.03,-29.12,20.91,49.04,30.89,-6.46,25.39,-30.98,peace
81.68,-63.38,8.01,-29.12,21.06,49.03,31.02,-6.55,25.49,-31.21,peace
81.43,-63.77,8.04,-29.52,21.03,48.89,30.99,-6.63,25.5,-31.22,peace
81.56,-63.82,7.91,-29.41,20.98,48.9,30.77,-6.62,25.36,-31.22,peace
81.98,-63.8,7.88,-29.36,20.69,48.98,30.77,-6.48,25.32,-31.09,peace
