1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
120.35,-67.54,26.45,-72.68,16.43,60.38,29.32,25.06,155.73,-73.73,yoo
120.04,-67.41,27.32,-72.77,16.75,60.2,29.42,24.88,156.63,-73.39,yoo
120.46,-67.17,26.89,-72.74,16.99,60.04,29.67,24.65,157.48,-73.39,yoo
120.81,-66.99,26.66,-72.65,17.12,60.01,29.79,24.53,157.46,-73.16,yoo
121.49,-66.77,25.89,-72.75,17.12,59.97,29.99,24.36,157.69,-73.29,yoo
121.79,-67.12,25.51,-72.79,17.14,59.96,29.96,24.31,158.14,-73.13,yoo
122.15,-67.1,25.58,-72.59,17.0,60.18,29.87,24.55,158.04,-73.33,yoo
122.17,-67.36,25.81,-72.58,16.92,60.35,29.72,24.77,158.03,-73.48,yoo
121.9,-67.41,26.16,-72.77,16.92,60.22,29.63,24.71,157.91,-73.56,yoo
121.97,-67.25,26.13,-72.75,16.86,60.31,29.68,24.77,158.27,-73.7,yoo
122.28,-67.37,25.74,-72.55,16.81,60.38,29.74,24.82,157.45,-73.73,yoo
121.86,-67.42,25.9,-72.67,16.79,60.35,29.66,24.87,157.1,-73.69,yoo
121.38,-67.62,25.53,-72.63,17.13,60.22,29.76,24.71,156.84,-73.78,yoo
120.75,-67.15,27.21,-72.81,17.09,60.19,29.71,24.79,156.99,-73.3,yoo
120.3,-66.89,28.41,-72.81,17.17,60.25,29.79,24.87,156.53,-73.23,yoo
120.18,-66.52,28.95,-72.85,17.19,60.11,29.8,24.72,156.85,-73.09,yoo
120.73,-66.49,28.32,-72.91,17.22,59.9,29.91,24.39,156.25,-73.89,yoo
120.79,-66.5,28.38,-72.81,17.24,60.01,29.9,24.54,155.52,-73.67,yoo
120.53,-66.8,28.71,-72.8,17.25,60.05,29.78,24.61,155.62,-73.29,yoo
120.51,-66.83,28.53,-72.76,17.22,60.06,29.69,24.65,155.4,-73.23,yoo
119.72,-66.82,29.48,-72.72,17.61,59.95,29.83,24.53,155.82,-73.01,yoo
118.97,-66.86,29.77,-72.79,17.92,59.79,29.89,24.29,156.12,-72.85,yoo
119.1,-66.65,29.4,-72.64,17.85,59.9,29.93,24.33,156.35,-72.98,yoo
119.85,-66.66,28.72,-72.46,17.76,60.06,30.09,24.37,155.39,-73.53,yoo
119.99,-66.57,28.22,-72.42,17.72,60.1,30.15,24.39,154.34,-73.87,yoo
120.54,-66.63,27.58,-72.44,17.49,60.24,30.08,24.53,154.41,-73.98,yoo
120.81,-66.82,27.38,-72.5,17.26,60.35,29.93,24.71,153.88,-73.95,yoo
120.41,-66.65,27.82,-72.56,17.23,60.35,29.95,24.76,154.0,-73.63,yoo
119.47,-66.33,28.35,-72.28,18.0,60.28,30.56,24.54,152.98,-73.49,yoo
119.25,-66.72,28.78,-72.04,18.15,60.5,30.5,24.8,153.32,-72.82,yoo
119.61,-66.7,28.4,-71.25,18.9,61.86,30.74,26.44,152.69,-72.25,yoo
120.66,-67.32,27.85,-70.59,18.49,63.24,30.54,27.88,150.1,-71.98,yoo
121.63,-68.07,27.18,-69.92,18.71,63.6,30.74,28.2,147.59,-72.14,yoo
120.21,-68.83,27.65,-69.11,19.51,64.23,30.9,28.82,146.29,-70.88,yoo
121.23,-69.33,24.28,-68.08,18.87,65.73,30.84,30.15,145.22,-70.71,yoo
123.49,-69.25,21.11,-66.09,18.96,67.72,31.35,31.78,143.62,-70.55,yoo
126.36,-68.79,17.41,-63.89,18.43,70.05,31.99,33.82,135.7,-70.77,yoo
130.2,-69.22,16.32,-61.81,18.54,72.14,31.9,35.92,132.44,-70.09,yoo
134.28,-68.66,14.07,-59.46,19.65,74.57,33.14,38.17,128.24,-70.08,yoo
98.74,-69.06,12.25,-56.32,24.2,77.39,34.42,41.01,119.85,-68.93,yoo
67.27,-69.59,10.81,-54.24,29.36,78.89,35.24,42.78,112.46,-68.65,yoo
38.61,-70.4,10.28,-53.39,33.76,79.2,35.93,43.37,107.41,-68.64,yoo
50.86,-71.22,9.36,-53.37,36.44,79.2,36.74,43.52,102.72,-69.49,yoo
21.7,-72.17,8.76,-53.51,39.63,79.12,37.07,43.75,96.71,-69.98,yoo
-5.67,-73.2,8.24,-53.9,41.49,78.58,36.9,43.43,93.32,-70.82,yoo
8.26,-73.65,7.97,-54.87,41.73,77.99,36.93,42.96,90.89,-71.79,yoo
22.91,-73.83,7.3,-55.06,43.26,77.86,37.47,42.87,88.08,-72.98,yoo
-4.09,-74.5,6.68,-55.05,45.66,77.49,37.74,42.59,84.9,-73.87,yoo
11.01,-75.43,6.76,-56.19,43.38,76.64,36.43,42.07,81.92,-74.92,yoo
25.1,-75.53,6.87,-56.62,43.12,76.21,36.43,41.71,81.07,-75.41,yoo
39.01,-75.48,7.15,-57.17,43.03,75.63,36.54,41.03,81.52,-76.21,yoo
50.54,-74.97,7.7,-57.68,42.5,75.18,36.87,40.59,83.13,-76.9,yoo
61.73,-75.08,8.34,-57.9,42.66,75.02,37.4,40.51,82.46,-77.42,yoo
72.15,-75.95,8.8,-57.5,43.25,74.99,37.54,40.63,80.93,-76.82,yoo
82.22,-76.77,9.21,-57.35,44.31,74.88,37.84,40.59,78.86,-76.35,yoo
90.52,-77.17,9.71,-57.9,44.32,74.13,37.78,39.85,80.26,-76.82,yoo
97.89,-77.71,9.77,-58.27,44.59,73.81,38.0,39.53,79.63,-76.96,yoo
104.27,-78.5,10.13,-59.33,44.33,72.67,37.73,38.39,81.64,-77.59,yoo
109.08,-78.47,10.52,-60.54,43.0,71.57,37.37,37.27,83.99,-78.27,yoo
113.71,-78.55,10.7,-60.88,41.99,71.0,37.01,36.67,84.73,-78.39,yoo
117.56,-78.47,11.68,-61.46,40.7,70.38,36.47,36.1,87.56,-78.25,yoo
120.4,-78.07,12.2,-61.9,40.0,69.95,36.66,35.57,89.62,-78.27,yoo
123.63,-78.19,12.86,-62.16,39.1,69.71,36.46,35.29,91.16,-78.05,yoo
126.39,-77.98,13.17,-62.58,37.86,69.54,36.24,35.06,92.65,-77.99,yoo
128.88,-77.64,13.91,-62.95,36.41,69.27,35.9,34.8,94.97,-77.91,yoo
131.25,-77.28,14.34,-63.09,35.36,69.1,35.76,34.56,96.29,-77.95,yoo
132.75,-77.04,15.0,-63.05,34.38,69.11,35.54,34.53,98.01,-77.44,yoo
134.51,-77.03,15.65,-62.78,33.78,69.25,35.48,34.6,99.98,-76.97,yoo
135.9,-76.73,16.29,-62.86,33.14,69.23,35.38,34.6,100.72,-76.94,yoo
136.89,-76.33,16.6,-62.93,32.62,69.04,35.47,34.34,102.79,-77.06,yoo
138.07,-76.26,16.58,-62.97,31.76,69.11,35.31,34.35,102.49,-77.27,yoo
139.5,-75.97,16.7,-62.91,30.91,69.25,35.16,34.43,103.47,-77.15,yoo
140.67,-75.64,16.97,-62.77,30.5,69.34,35.2,34.46,104.6,-76.85,yoo
141.82,-75.53,16.91,-62.64,29.93,69.46,35.2,34.53,105.0,-76.73,yoo
142.05,-75.4,17.27,-62.66,29.67,69.4,35.19,34.41,105.9,-76.45,yoo
142.16,-75.09,17.67,-62.71,29.56,69.33,35.3,34.27,107.49,-76.13,yoo
142.1,-74.84,17.75,-62.48,29.67,69.33,35.46,34.23,108.81,-75.81,yoo
142.48,-74.55,17.74,-62.48,29.62,69.3,35.66,34.11,109.58,-75.75,yoo
142.83,-74.3,17.69,-62.52,29.24,69.36,35.62,34.16,110.06,-75.76,yoo
142.8,-74.32,17.87,-62.44,29.05,69.4,35.5,34.23,109.98,-75.44,yoo
142.67,-74.33,18.24,-62.47,28.84,69.32,35.42,34.16,110.9,-75.25,yoo
142.82,-74.35,18.01,-62.41,28.49,69.38,35.29,34.21,111.18,-75.38,yoo
142.89,-74.43,18.04,-62.36,28.27,69.45,35.13,34.24,111.55,-75.2,yoo
142.54,-74.39,18.08,-62.3,28.06,69.52,35.04,34.3,111.35,-75.2,yoo
141.65,-74.38,18.46,-62.31,28.1,69.49,35.03,34.3,111.85,-75.01,yoo
140.69,-74.27,19.15,-62.59,28.29,69.14,35.1,33.97,113.24,-74.92,yoo
140.72,-73.94,19.02,-62.62,28.12,69.08,35.23,33.86,113.57,-75.09,yoo
139.91,-73.82,19.19,-62.54,28.03,69.2,35.21,33.98,113.41,-74.88,yoo
139.64,-73.83,19.15,-62.48,28.08,69.23,35.13,34.02,113.65,-74.71,yoo
139.51,-73.57,18.98,-62.5,27.91,69.27,35.17,34.02,113.2,-74.81,yoo
139.24,-73.53,19.22,-62.54,27.88,69.26,35.2,34.02,113.17,-74.92,yoo
138.58,-73.58,19.27,-62.43,27.83,69.3,35.1,34.1,112.96,-74.79,yoo
138.14,-73.43,19.25,-62.51,27.71,69.32,35.06,34.11,112.94,-74.79,yoo
137.95,-73.15,19.43,-62.7,27.73,69.26,35.15,34.01,113.6,-74.95,yoo
137.62,-73.09,19.57,-62.81,27.67,69.1,35.15,33.84,114.36,-75.02,yoo
137.71,-72.93,19.45,-62.89,27.49,69.1,35.18,33.83,114.12,-75.13,yoo
137.6,-73.05,19.6,-62.81,27.43,69.2,35.09,33.94,113.64,-75.13,yoo
136.94,-73.07,19.67,-62.78,27.28,69.23,34.91,33.99,113.39,-74.94,yoo
136.69,-73.05,19.7,-62.77,27.44,69.21,34.98,33.96,113.97,-75.11,yoo
136.42,-73.21,19.65,-62.56,27.4,69.4,34.88,34.19,112.93,-75.04,yoo
135.97,-73.37,19.83,-62.47,27.47,69.47,34.83,34.28,112.67,-74.87,yoo
135.85,-73.16,19.79,-62.61,27.48,69.36,34.97,34.13,113.6,-75.03,yoo
135.66,-73.05,19.56,-62.7,27.44,69.34,35.02,34.11,113.66,-75.2,yoo
135.45,-73.12,19.54,-62.78,27.35,69.31,34.94,34.09,113.72,-75.28,yoo
135.1,-73.05,19.59,-62.79,27.28,69.23,34.81,34.03,113.81,-75.26,yoo
135.22,-72.98,19.41,-62.74,27.43,69.16,34.91,33.93,114.02,-75.36,yoo
135.23,-72.89,19.2,-62.68,27.56,69.13,35.02,33.85,114.22,-75.36,yoo
135.15,-72.87,18.81,-62.63,27.57,69.17,35.08,33.89,114.0,-75.6,yoo
134.99,-73.15,18.79,-62.57,27.37,69.27,34.9,34.03,112.8,-75.59,yoo
