1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-52.3,31.38,15.99,28.34,153.98,-11.14,159.87,18.19,151.32,31.9,you
-52.19,31.31,15.63,28.47,153.91,-11.3,159.92,18.05,151.44,31.74,you
-52.2,31.35,15.72,28.51,153.89,-11.36,160.23,17.98,151.66,31.61,you
-52.5,31.38,15.29,28.87,154.16,-11.16,160.53,18.15,151.76,31.47,you
-52.38,31.39,15.19,29.13,154.08,-11.04,160.67,18.69,151.88,31.75,you
-52.4,31.37,15.32,29.3,153.93,-11.08,160.67,18.96,151.84,31.77,you
-52.0,31.6,16.12,29.4,153.57,-11.08,160.58,19.29,151.82,31.97,you
-51.85,31.83,16.17,29.77,153.43,-10.92,160.76,19.42,152.04,32.17,you
-51.83,31.51,16.4,28.9,153.43,-11.59,160.5,18.79,151.8,31.55,you
-51.79,31.3,16.46,28.62,153.47,-11.95,160.55,18.27,151.77,31.0,you
-51.42,31.03,16.67,28.1,153.23,-12.38,160.27,17.78,151.49,30.46,you
-51.44,30.94,16.48,28.03,153.34,-12.44,160.34,17.56,151.38,30.15,you
-51.18,30.82,16.61,28.27,153.16,-12.32,159.68,17.67,151.14,30.39,you
-50.79,30.85,16.88,28.61,152.53,-11.94,159.45,18.13,151.04,30.74,you
-50.33,30.84,17.22,28.61,151.92,-11.85,159.0,18.4,150.79,30.98,you
-50.12,30.93,17.48,28.55,151.74,-11.78,158.99,18.41,150.73,30.88,you
-50.17,31.03,17.29,28.61,151.64,-11.66,158.92,18.5,150.54,30.81,you
-50.02,31.16,17.17,28.67,151.45,-11.54,158.72,18.51,150.28,30.64,you
-49.3,31.19,18.09,28.76,151.0,-11.45,158.49,18.66,150.01,30.43,you
-48.18,31.4,19.66,29.05,148.75,-10.84,157.19,19.43,149.45,31.55,you
-47.88,31.38,19.93,28.82,148.69,-11.21,157.1,18.24,149.25,30.25,you
-47.38,31.86,21.08,28.78,148.72,-11.23,157.26,17.7,149.21,29.24,you
-48.6,33.07,22.13,29.62,147.92,-9.98,157.23,18.7,149.47,29.91,you
-49.67,35.23,22.4,31.44,148.5,-9.03,157.98,18.65,150.25,29.64,you
-50.16,36.66,22.81,34.32,148.98,-8.71,159.24,18.15,151.58,28.96,you
-50.35,36.87,22.12,34.29,149.79,-9.81,159.7,16.57,151.92,27.47,you
-51.52,37.2,20.77,33.06,151.02,-10.92,160.75,14.92,152.66,25.96,you
-52.4,36.8,19.7,29.84,152.38,-12.87,161.04,12.77,152.48,23.66,you
