1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-65.68,-18.46,28.85,23.9,76.95,44.1,79.27,9.17,68.16,-12.38,love
-65.41,-18.79,28.56,24.15,76.8,44.48,79.16,9.68,67.95,-12.1,love
-65.29,-19.0,28.34,24.27,76.71,44.85,79.16,10.36,67.87,-11.53,love
-64.94,-19.14,28.15,24.22,76.52,44.89,79.17,10.56,67.81,-11.18,love
-64.88,-18.91,28.31,24.18,76.39,44.96,79.08,10.75,67.79,-10.9,love
-64.67,-18.35,28.6,24.2,76.37,44.9,79.14,10.63,68.08,-11.04,love
-64.32,-17.84,29.05,23.98,76.5,44.6,79.38,10.31,68.32,-11.04,love
-64.28,-17.52,29.12,23.82,76.68,44.21,79.64,9.98,68.46,-11.15,love
-64.19,-17.11,29.11,23.45,76.64,43.56,79.72,9.2,68.73,-11.79,love
-64.31,-16.77,29.32,23.2,76.63,43.24,79.65,8.65,68.83,-12.4,love
-64.49,-16.81,29.33,23.27,76.64,43.23,79.75,8.17,68.98,-12.84,love
-64.83,-16.96,29.17,23.26,76.68,43.34,79.83,8.18,69.02,-13.02,love
-65.0,-17.16,28.87,23.41,76.51,43.63,79.68,8.15,68.9,-13.06,love
-64.87,-17.54,28.73,23.41,76.4,43.88,79.64,8.5,68.7,-12.77,love
-64.44,-17.79,28.64,23.51,76.15,44.25,79.6,9.12,68.61,-12.1,love
-64.1,-17.74,28.75,23.19,75.86,44.24,79.44,9.2,68.62,-11.85,love
-63.99,-17.23,29.06,23.1,75.86,44.04,79.48,9.1,68.69,-11.76,love
-63.87,-16.75,29.4,23.1,75.98,43.9,79.5,8.98,68.9,-11.73,love
-64.24,-16.49,29.65,23.0,76.17,43.69,79.58,8.52,69.08,-12.14,love
-64.56,-16.32,29.72,22.88,76.32,43.44,79.65,8.12,69.27,-12.62,love
-65.16,-16.78,29.33,22.3,76.35,43.11,79.58,7.69,69.23,-13.11,love
-65.41,-17.3,28.92,22.3,76.16,43.18,79.36,7.91,69.01,-13.09,love
-65.33,-17.7,28.73,22.27,75.92,43.27,79.1,8.19,68.82,-13.0,love
-65.07,-17.95,28.63,22.76,75.73,43.75,79.1,8.96,68.64,-12.24,love
-64.89,-17.54,28.88,22.97,75.99,43.81,79.3,9.06,68.67,-12.02,love
-64.65,-17.29,29.18,22.77,76.02,43.55,79.43,8.67,68.66,-12.2,love
-64.58,-16.99,29.28,22.65,76.06,43.28,79.56,8.21,68.77,-12.41,love
-64.76,-16.66,29.62,22.54,76.26,42.79,79.61,7.64,69.03,-13.03,love
