1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
1.77,-61.86,82.15,21.47,110.61,5.26,93.05,-4.18,102.87,-20.65,thumbs up
1.99,-61.95,82.09,21.48,110.65,5.25,93.17,-4.13,102.82,-20.58,thumbs up
1.95,-61.84,82.03,21.59,110.7,5.27,93.11,-4.1,102.78,-20.58,thumbs up
1.87,-61.71,82.0,21.58,110.65,5.31,93.07,-4.04,102.84,-20.54,thumbs up
1.7,-61.59,81.96,21.56,110.65,5.33,92.96,-3.99,102.83,-20.44,thumbs up
1.45,-61.47,82.05,21.55,110.61,5.35,92.92,-3.97,102.81,-20.44,thumbs up
1.43,-61.46,82.11,21.52,110.67,5.32,92.91,-4.02,102.82,-20.51,thumbs up
1.64,-61.56,82.12,21.54,110.71,5.37,93.01,-4.04,102.87,-20.58,thumbs up
1.57,-61.67,82.24,21.58,110.79,5.3,93.1,-4.12,102.94,-20.61,thumbs up
1.8,-61.77,82.16,21.5,110.75,5.31,93.11,-4.12,102.95,-20.61,thumbs up
2.14,-61.78,82.09,21.49,110.75,5.4,93.13,-4.04,102.96,-20.53,thumbs up
1.98,-61.74,82.17,21.54,110.77,5.41,93.15,-4.01,102.94,-20.42,thumbs up
1.83,-61.74,82.17,21.48,110.74,5.36,93.09,-4.05,102.87,-20.54,thumbs up
2.26,-61.89,82.15,21.46,110.7,5.37,93.12,-4.1,103.02,-20.64,thumbs up
2.24,-62.11,82.11,21.53,110.8,5.37,93.19,-4.04,103.0,-20.46,thumbs up
2.23,-62.26,81.97,21.62,110.75,5.39,93.09,-4.06,102.96,-20.45,thumbs up
2.16,-62.34,81.94,21.52,110.74,5.36,93.06,-4.0,102.91,-20.41,thumbs up
2.06,-62.09,81.93,21.4,110.64,5.31,92.94,-4.01,102.89,-20.44,thumbs up
1.89,-61.99,81.96,21.47,110.66,5.33,92.97,-3.95,102.89,-20.31,thumbs up
1.75,-61.94,82.0,21.42,110.64,5.22,92.91,-4.04,102.86,-20.4,thumbs up
1.53,-61.74,81.94,21.44,110.62,5.23,92.81,-4.04,102.83,-20.43,thumbs up
1.41,-61.51,82.01,21.41,110.58,5.29,92.75,-4.0,102.78,-20.41,thumbs up
1.43,-61.23,82.03,21.32,110.54,5.24,92.74,-4.0,102.68,-20.33,thumbs up
1.18,-61.35,82.11,21.35,110.57,5.2,92.78,-4.02,102.61,-20.39,thumbs up
1.27,-61.31,82.18,21.23,110.55,5.13,92.76,-4.13,102.68,-20.61,thumbs up
1.33,-61.49,82.22,21.27,110.6,5.17,92.77,-4.07,102.77,-20.55,thumbs up
1.35,-61.51,82.21,21.35,110.65,5.18,92.88,-4.09,102.87,-20.56,thumbs up
1.31,-61.44,82.18,21.28,110.66,5.18,92.9,-4.02,102.86,-20.4,thumbs up
1.13,-61.24,82.1,21.31,110.63,5.22,92.8,-3.97,102.82,-20.41,thumbs up
1.13,-61.08,82.16,21.23,110.54,5.18,92.72,-3.99,102.8,-20.38,thumbs up
0.99,-61.06,82.17,21.32,110.52,5.19,92.73,-3.99,102.65,-20.39,thumbs up
1.0,-61.11,82.27,21.34,110.58,5.15,92.77,-4.06,102.69,-20.52,thumbs up
1.09,-61.19,82.24,21.31,110.51,5.16,92.71,-4.05,102.68,-20.5,thumbs up
1.17,-61.15,82.12,21.41,110.54,5.24,92.74,-3.97,102.65,-20.33,thumbs up
1.08,-61.13,82.23,21.35,110.53,5.2,92.71,-4.02,102.64,-20.42,thumbs up
1.13,-61.17,82.26,21.31,110.5,5.16,92.71,-4.14,102.69,-20.64,thumbs up
1.3,-61.44,82.26,21.4,110.57,5.21,92.8,-4.14,102.76,-20.68,thumbs up
1.24,-61.65,82.18,21.48,110.61,5.19,92.88,-4.11,102.89,-20.52,thumbs up
1.2,-61.58,82.01,21.44,110.48,5.24,92.75,-4.05,102.84,-20.48,thumbs up
1.11,-61.43,82.04,21.39,110.5,5.24,92.73,-3.99,102.71,-20.44,thumbs up
0.92,-61.15,82.14,21.39,110.42,5.27,92.68,-3.93,102.64,-20.35,thumbs up
0.66,-61.02,82.24,21.36,110.46,5.2,92.65,-3.93,102.54,-20.3,thumbs up
0.54,-60.93,82.29,21.25,110.4,5.09,92.53,-4.05,102.51,-20.49,thumbs up
0.71,-60.94,82.31,21.28,110.4,5.09,92.53,-4.11,102.51,-20.6,thumbs up
0.56,-60.87,82.38,21.36,110.41,5.16,92.55,-4.05,102.55,-20.54,thumbs up
0.87,-61.08,82.38,21.45,110.48,5.17,92.7,-4.07,102.68,-20.6,thumbs up
1.04,-61.18,82.28,21.46,110.5,5.24,92.75,-4.03,102.74,-20.56,thumbs up
1.15,-61.41,82.22,21.49,110.54,5.26,92.78,-4.02,102.77,-20.55,thumbs up
1.26,-61.41,82.18,21.49,110.54,5.29,92.73,-4.01,102.71,-20.53,thumbs up
1.25,-61.37,82.28,21.49,110.58,5.31,92.76,-4.02,102.75,-20.62,thumbs up
1.21,-61.35,82.33,21.44,110.59,5.2,92.78,-4.14,102.75,-20.75,thumbs up
1.33,-61.43,82.31,21.42,110.6,5.15,92.84,-4.22,102.7,-20.86,thumbs up
1.69,-61.65,82.12,21.5,110.58,5.26,92.84,-4.17,102.81,-20.83,thumbs up
1.65,-61.69,82.06,21.52,110.6,5.32,92.87,-4.06,102.87,-20.63,thumbs up
1.27,-61.57,82.18,21.48,110.63,5.23,92.84,-4.06,102.82,-20.54,thumbs up
1.09,-61.39,82.09,21.33,110.56,5.16,92.72,-4.14,102.73,-20.59,thumbs up
1.16,-61.31,82.1,21.3,110.52,5.19,92.69,-4.14,102.78,-20.66,thumbs up
1.1,-61.19,82.1,21.37,110.57,5.18,92.77,-4.13,102.85,-20.55,thumbs up
1.0,-61.23,82.14,21.36,110.58,5.16,92.79,-4.16,102.76,-20.63,thumbs up
1.07,-61.3,82.17,21.32,110.57,5.1,92.78,-4.23,102.71,-20.73,thumbs up
1.35,-61.48,81.97,21.43,110.53,5.25,92.81,-4.14,102.86,-20.65,thumbs up
1.24,-61.5,81.91,21.51,110.54,5.31,92.83,-4.08,102.89,-20.53,thumbs up
1.27,-61.47,81.87,21.5,110.52,5.35,92.77,-4.03,102.82,-20.47,thumbs up
1.15,-61.31,81.91,21.46,110.5,5.38,92.71,-3.98,102.81,-20.39,thumbs up
1.05,-61.18,82.0,21.43,110.51,5.37,92.72,-3.95,102.76,-20.37,thumbs up
0.93,-61.15,82.08,21.35,110.51,5.28,92.7,-4.04,102.72,-20.54,thumbs up
1.09,-61.15,82.08,21.34,110.53,5.24,92.75,-4.14,102.81,-20.7,thumbs up
1.26,-61.24,82.12,21.45,110.63,5.31,92.83,-4.13,102.88,-20.75,thumbs up
1.33,-61.41,82.14,21.54,110.71,5.35,92.91,-4.07,102.9,-20.71,thumbs up
1.28,-61.45,82.09,21.56,110.68,5.36,92.88,-4.06,102.93,-20.64,thumbs up
1.26,-61.28,82.07,21.51,110.63,5.34,92.85,-4.12,102.89,-20.65,thumbs up
1.2,-61.18,82.13,21.5,110.65,5.32,92.83,-4.12,102.79,-20.66,thumbs up
1.1,-61.01,82.26,21.53,110.66,5.34,92.88,-4.08,102.76,-20.62,thumbs up
1.21,-61.07,82.27,21.53,110.7,5.34,92.94,-4.1,102.72,-20.67,thumbs up
1.37,-61.07,82.31,21.55,110.73,5.31,93.04,-4.13,102.83,-20.7,thumbs up
1.27,-61.13,82.27,21.65,110.71,5.38,93.07,-4.05,102.88,-20.61,thumbs up
1.33,-61.14,82.23,21.61,110.66,5.35,93.04,-4.08,102.92,-20.66,thumbs up
1.25,-61.06,82.19,21.6,110.62,5.37,93.02,-4.04,102.92,-20.54,thumbs up
1.05,-60.93,82.19,21.65,110.6,5.43,93.0,-3.95,102.87,-20.42,thumbs up
0.89,-60.79,82.35,21.54,110.55,5.37,92.97,-3.98,102.83,-20.46,thumbs up
0.82,-60.81,82.41,21.53,110.63,5.31,93.0,-4.04,102.87,-20.5,thumbs up
0.88,-60.79,82.44,21.55,110.7,5.29,93.08,-4.09,103.0,-20.56,thumbs up
0.92,-60.83,82.45,21.53,110.68,5.28,93.01,-4.07,102.92,-20.52,thumbs up
0.77,-60.96,82.44,21.54,110.64,5.23,92.96,-4.08,102.9,-20.47,thumbs up
0.9,-61.03,82.36,21.56,110.6,5.25,92.93,-4.06,102.92,-20.44,thumbs up
0.63,-60.85,82.38,21.51,110.6,5.24,92.84,-4.02,102.85,-20.34,thumbs up
0.28,-60.67,82.44,21.36,110.58,5.1,92.8,-4.13,102.84,-20.41,thumbs up
0.3,-60.63,82.36,21.36,110.47,5.14,92.72,-4.09,102.85,-20.4,thumbs up
0.22,-60.68,82.48,21.35,110.59,5.05,92.88,-4.15,102.91,-20.41,thumbs up
0.12,-60.58,82.39,21.37,110.53,4.99,92.87,-4.22,102.9,-20.34,thumbs up
0.03,-60.32,82.35,21.34,110.48,5.03,92.81,-4.2,102.83,-20.28,thumbs up
-0.05,-60.18,82.43,21.3,110.53,5.04,92.83,-4.13,102.77,-20.22,thumbs up
-0.04,-60.23,82.48,21.26,110.53,4.97,92.86,-4.19,102.82,-20.27,thumbs up
0.03,-60.3,82.57,21.24,110.57,4.91,92.88,-4.31,102.84,-20.42,thumbs up
0.14,-60.35,82.51,21.28,110.54,4.93,92.87,-4.33,102.93,-20.5,thumbs up
0.38,-60.5,82.55,21.38,110.61,5.02,92.98,-4.28,103.03,-20.52,thumbs up
0.51,-60.72,82.5,21.34,110.62,5.01,93.04,-4.25,103.06,-20.44,thumbs up
0.59,-60.67,82.43,21.33,110.58,5.03,92.99,-4.24,103.03,-20.42,thumbs up
0.55,-60.69,82.37,21.35,110.55,5.02,92.92,-4.2,102.99,-20.32,thumbs up
0.37,-60.64,82.44,21.42,110.6,5.02,92.95,-4.24,102.96,-20.42,thumbs up
0.49,-60.74,82.41,21.45,110.6,5.09,92.93,-4.24,102.95,-20.45,thumbs up
0.45,-60.74,82.43,21.47,110.59,5.13,92.94,-4.18,103.01,-20.37,thumbs up
0.27,-60.65,82.45,21.44,110.55,5.14,92.93,-4.13,102.97,-20.32,thumbs up
0.37,-60.77,82.44,21.5,110.64,5.15,93.01,-4.14,103.0,-20.35,thumbs up
0.37,-60.78,82.4,21.5,110.56,5.14,93.0,-4.13,103.07,-20.26,thumbs up
0.35,-60.88,82.38,21.47,110.6,5.11,93.0,-4.16,103.05,-20.21,thumbs up
0.3,-60.74,82.45,21.46,110.6,5.08,92.94,-4.19,103.03,-20.29,thumbs up
0.59,-60.78,82.4,21.47,110.58,5.16,92.97,-4.19,103.1,-20.31,thumbs up
0.55,-60.83,82.41,21.56,110.66,5.2,93.05,-4.16,103.09,-20.24,thumbs up
0.41,-60.71,82.41,21.5,110.59,5.12,92.99,-4.22,103.11,-20.28,thumbs up
0.41,-60.65,82.38,21.47,110.59,5.11,92.94,-4.24,103.0,-20.33,thumbs up
0.19,-60.58,82.45,21.47,110.58,5.04,92.94,-4.27,102.96,-20.31,thumbs up
0.3,-60.61,82.48,21.44,110.56,5.02,92.92,-4.36,102.96,-20.43,thumbs up
0.37,-60.77,82.54,21.52,110.65,5.04,93.04,-4.34,103.03,-20.5,thumbs up
0.28,-60.83,82.44,21.54,110.63,5.05,93.0,-4.31,103.03,-20.4,thumbs up
0.03,-60.68,82.45,21.47,110.56,5.02,92.93,-4.32,102.94,-20.35,thumbs up
0.02,-60.71,82.46,21.44,110.56,4.98,92.91,-4.36,102.92,-20.43,thumbs up
0.18,-60.78,82.51,21.42,110.61,4.96,92.96,-4.35,102.99,-20.42,thumbs up
0.3,-60.96,82.39,21.44,110.64,4.96,92.98,-4.33,102.93,-20.36,thumbs up
0.24,-60.87,82.41,21.4,110.65,4.97,92.92,-4.31,102.86,-20.35,thumbs up
0.42,-60.89,82.43,21.4,110.64,4.99,92.91,-4.34,102.88,-20.45,thumbs up
0.27,-60.85,82.39,21.49,110.63,5.02,92.89,-4.31,102.89,-20.39,thumbs up
0.12,-60.79,82.4,21.44,110.59,5.07,92.79,-4.21,102.76,-20.31,thumbs up
0.07,-60.63,82.44,21.43,110.62,5.08,92.84,-4.16,102.7,-20.28,thumbs up
0.13,-60.63,82.46,21.46,110.65,5.09,92.93,-4.11,102.74,-20.25,thumbs up
0.35,-60.77,82.36,21.4,110.58,5.09,92.88,-4.16,102.78,-20.36,thumbs up
0.54,-60.93,82.28,21.47,110.57,5.21,92.88,-4.09,102.84,-20.3,thumbs up
0.31,-60.84,82.29,21.49,110.56,5.18,92.85,-4.06,102.85,-20.2,thumbs up
