1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-46.13,-61.11,31.26,-60.07,54.94,-61.7,73.57,-67.79,116.36,-51.37,hi
-43.47,-65.3,31.76,-59.7,54.52,-58.89,74.32,-62.82,115.5,-48.23,hi
-48.67,-65.84,26.08,-59.86,49.27,-58.47,69.74,-61.33,117.0,-47.53,hi
-51.6,-67.65,22.7,-59.27,46.69,-58.1,67.99,-60.7,117.49,-47.11,hi
-55.93,-68.53,17.59,-58.43,39.94,-58.08,60.86,-60.29,120.01,-48.41,hi
-56.44,-66.82,17.11,-58.57,40.01,-58.87,60.25,-62.1,118.85,-50.2,hi
-58.41,-65.73,14.02,-59.5,36.56,-60.25,56.24,-64.19,117.87,-52.89,hi
-57.98,-63.19,13.43,-61.62,35.32,-62.95,54.03,-68.22,118.09,-55.65,hi
-54.35,-58.86,19.2,-62.44,42.58,-64.52,59.94,-71.52,117.71,-56.91,hi
-48.13,-57.93,25.75,-60.94,47.3,-63.35,64.32,-70.18,115.91,-55.41,hi
-45.91,-58.65,28.45,-60.63,50.27,-62.72,67.97,-68.97,115.7,-53.56,hi
-43.18,-58.57,30.84,-59.61,53.1,-61.45,71.05,-67.61,115.01,-52.1,hi
-41.94,-59.96,32.05,-58.98,54.27,-60.41,73.06,-65.73,114.56,-50.41,hi
-41.31,-61.51,33.44,-59.1,55.41,-59.93,74.99,-64.65,114.39,-49.22,hi
-40.54,-62.74,34.42,-59.3,56.43,-59.7,76.55,-64.05,114.4,-48.45,hi
-39.99,-63.6,35.11,-59.01,57.27,-59.06,78.05,-63.13,114.4,-47.44,hi
-40.38,-65.1,34.89,-59.28,57.16,-59.0,78.28,-62.97,114.57,-47.37,hi
-40.75,-66.62,34.94,-59.6,57.09,-58.81,78.0,-62.24,113.94,-47.08,hi
-41.78,-67.68,33.92,-59.94,56.08,-59.05,77.52,-62.27,114.04,-47.13,hi
-42.06,-68.02,34.31,-60.33,57.0,-59.38,78.69,-62.5,114.14,-47.06,hi
-42.41,-68.18,34.23,-60.67,57.13,-59.75,79.39,-62.82,114.34,-47.08,hi
-42.56,-68.37,34.45,-60.67,57.43,-59.6,79.9,-62.67,113.97,-46.85,hi
-43.12,-68.36,34.59,-60.75,57.56,-59.75,80.35,-62.74,113.78,-46.84,hi
-43.45,-68.36,34.41,-60.94,57.71,-60.01,81.04,-63.28,113.88,-47.05,hi
-43.73,-68.26,34.91,-61.41,57.87,-60.25,81.17,-63.44,113.4,-47.18,hi
-44.35,-68.29,34.47,-61.49,57.29,-60.23,80.68,-63.47,113.25,-47.39,hi
-44.73,-68.34,34.16,-61.6,57.02,-60.31,80.22,-63.36,112.92,-47.44,hi
-45.03,-68.07,33.99,-61.53,56.76,-60.44,80.23,-63.49,113.02,-47.6,hi
-45.42,-68.0,33.81,-61.81,56.37,-60.62,80.01,-63.79,113.08,-47.9,hi
-45.58,-68.56,34.16,-62.21,56.51,-60.72,80.27,-63.71,113.27,-47.85,hi
-46.36,-68.9,33.65,-62.83,56.24,-61.23,80.18,-64.27,113.66,-48.18,hi
-47.27,-68.8,32.87,-62.95,55.2,-61.39,79.23,-64.55,113.71,-48.59,hi
-47.94,-68.44,31.9,-62.71,54.54,-61.35,78.46,-64.79,113.46,-49.19,hi
-48.38,-68.1,31.54,-62.59,54.4,-61.41,78.04,-64.88,113.21,-49.5,hi
-48.78,-67.97,31.15,-62.54,54.11,-61.48,77.81,-65.04,113.17,-49.66,hi
-48.99,-67.91,31.31,-62.8,53.98,-61.51,77.36,-65.11,113.05,-49.95,hi
-49.38,-67.79,31.14,-62.94,53.37,-61.62,77.44,-65.45,113.2,-50.18,hi
-49.81,-67.69,31.15,-63.22,53.08,-61.79,77.49,-65.77,113.58,-50.32,hi
-50.14,-67.58,31.21,-63.28,52.83,-61.73,77.41,-65.98,113.6,-50.51,hi
-50.45,-67.47,31.0,-63.26,52.42,-61.53,77.06,-65.97,113.46,-50.58,hi
-50.88,-67.41,30.86,-63.42,52.05,-61.67,76.95,-66.26,113.66,-50.8,hi
-51.0,-67.32,30.89,-63.44,51.74,-61.63,76.82,-66.34,113.59,-50.97,hi
-51.14,-67.28,30.91,-63.64,51.67,-61.8,76.62,-66.41,113.57,-51.16,hi
-51.5,-67.22,30.72,-63.92,51.26,-62.16,76.44,-66.83,113.8,-51.43,hi
-51.73,-67.1,30.33,-63.87,50.74,-62.17,75.91,-66.8,113.63,-51.62,hi
-51.95,-66.88,29.71,-63.34,49.93,-61.9,75.13,-66.82,113.59,-51.93,hi
-52.08,-66.72,29.48,-63.11,49.7,-61.74,74.54,-66.64,113.31,-52.13,hi
-52.22,-66.54,29.27,-62.59,49.54,-61.23,74.38,-66.24,112.98,-51.94,hi
-52.52,-66.58,29.13,-62.13,49.25,-60.75,74.55,-65.78,112.98,-51.6,hi
-53.1,-66.46,27.9,-62.43,48.3,-61.11,73.91,-66.26,113.35,-51.98,hi
-53.46,-66.78,27.39,-62.51,47.5,-61.1,73.17,-66.45,113.41,-52.39,hi
-54.01,-66.81,26.26,-62.16,46.41,-61.1,71.86,-66.58,112.74,-53.22,hi
-54.65,-67.14,25.57,-62.04,45.68,-61.1,70.93,-66.24,111.77,-53.29,hi
-55.25,-68.44,25.27,-62.24,45.35,-61.2,70.2,-66.11,111.39,-53.71,hi
-56.22,-68.92,24.59,-62.58,45.36,-61.23,69.34,-65.98,111.06,-54.03,hi
-57.31,-69.08,22.91,-62.3,44.55,-61.43,68.13,-65.91,110.68,-54.37,hi
-58.01,-68.97,23.25,-62.76,44.54,-61.7,67.94,-66.13,110.53,-54.57,hi
-58.9,-68.96,23.08,-63.19,44.63,-62.22,68.25,-66.74,111.17,-54.61,hi
-59.55,-69.38,23.1,-63.28,44.27,-62.4,68.16,-66.91,111.45,-54.67,hi
-60.51,-69.05,22.76,-63.22,44.19,-62.45,68.25,-67.04,111.57,-54.53,hi
-61.66,-68.93,22.61,-64.04,44.12,-63.18,68.58,-67.85,112.57,-54.71,hi
-62.69,-68.66,22.42,-64.44,43.85,-63.3,67.97,-68.18,112.83,-54.99,hi
-63.49,-68.34,22.0,-64.43,43.59,-63.31,67.49,-68.32,113.16,-55.18,hi
-64.39,-68.16,21.18,-64.03,43.17,-63.17,67.01,-68.42,113.26,-55.37,hi
-64.98,-67.89,20.94,-63.89,43.12,-63.08,66.75,-68.22,112.84,-55.35,hi
-65.56,-67.67,20.9,-63.98,42.95,-62.9,66.5,-68.04,112.82,-55.17,hi
-66.12,-67.5,20.8,-64.13,43.07,-63.12,67.09,-68.35,113.19,-55.07,hi
-66.4,-67.46,20.9,-64.26,43.26,-63.24,67.09,-68.32,113.39,-54.83,hi
-66.84,-67.28,20.61,-64.29,43.24,-63.23,66.8,-68.31,113.39,-54.96,hi
-67.07,-67.21,20.14,-63.9,43.03,-63.11,66.25,-68.14,113.05,-55.1,hi
-67.19,-67.04,20.22,-63.93,42.9,-63.0,66.05,-67.93,112.48,-55.04,hi
-67.37,-66.9,19.85,-63.85,42.34,-62.79,65.68,-67.85,112.36,-54.96,hi
-67.67,-66.93,19.53,-63.95,42.03,-62.77,65.15,-67.78,112.32,-54.99,hi
-67.84,-66.86,19.62,-64.03,42.12,-62.84,65.06,-67.79,112.34,-55.02,hi
-68.08,-66.81,19.33,-63.93,41.99,-62.89,64.71,-68.0,112.45,-55.27,hi
-68.14,-66.76,19.25,-63.83,41.73,-62.88,64.6,-67.98,112.57,-55.27,hi
-68.03,-66.75,19.36,-63.74,41.66,-62.71,64.43,-67.9,112.45,-55.34,hi
-67.89,-66.71,19.43,-63.41,41.47,-62.21,64.3,-67.55,112.1,-55.2,hi
-67.81,-66.74,19.51,-63.3,41.33,-61.9,64.18,-67.33,111.91,-55.11,hi
-67.95,-66.89,19.51,-63.25,41.34,-61.67,64.21,-67.21,111.84,-55.01,hi
-67.87,-66.9,20.15,-63.4,41.63,-61.77,64.52,-67.26,112.05,-54.95,hi
-67.84,-66.95,20.15,-63.49,41.53,-61.72,64.53,-67.35,112.21,-55.08,hi
-67.72,-66.97,20.06,-63.33,41.49,-61.63,64.44,-67.27,112.01,-55.14,hi
-67.35,-66.89,19.83,-62.87,41.25,-61.26,64.45,-67.15,112.0,-55.0,hi
-67.38,-66.87,19.79,-62.98,41.26,-61.34,64.27,-67.17,112.11,-55.14,hi
-67.36,-66.88,19.78,-63.13,40.93,-61.36,64.65,-67.13,112.46,-55.05,hi
-67.21,-66.87,19.9,-63.26,40.81,-61.29,64.33,-67.13,112.58,-55.13,hi
-67.02,-66.83,19.56,-63.27,40.52,-61.29,64.0,-67.14,112.57,-55.24,hi
-66.95,-66.76,19.57,-63.37,40.27,-61.21,63.54,-66.84,112.2,-55.16,hi
-66.84,-66.83,20.04,-63.42,40.71,-61.24,64.09,-66.88,112.28,-54.89,hi
-66.88,-66.89,19.78,-63.5,40.49,-61.42,63.84,-67.1,112.56,-55.09,hi
-66.85,-66.86,19.63,-63.33,40.47,-61.35,63.95,-67.13,112.65,-54.96,hi
-66.74,-66.81,19.88,-63.44,40.64,-61.35,64.06,-67.06,112.69,-54.88,hi
-66.77,-66.93,19.57,-63.31,40.54,-61.29,63.81,-66.88,112.26,-54.97,hi
-66.58,-67.01,19.85,-63.49,40.72,-61.19,63.76,-66.8,111.86,-54.87,hi
-66.55,-67.04,19.85,-63.41,40.59,-61.08,63.73,-66.49,111.41,-54.74,hi
-66.53,-67.23,19.98,-63.45,40.79,-61.01,64.05,-66.32,111.31,-54.43,hi
-66.33,-67.14,20.44,-63.59,41.27,-60.9,64.41,-66.17,111.13,-54.26,hi
-66.07,-67.15,20.68,-63.64,41.8,-61.0,64.72,-66.28,111.26,-54.26,hi
-66.04,-67.12,20.62,-63.7,42.02,-61.17,64.65,-66.5,111.55,-54.4,hi
-65.86,-66.99,20.33,-63.54,41.78,-61.0,64.09,-66.5,111.37,-54.67,hi
-65.55,-67.03,20.13,-62.76,41.3,-60.26,63.71,-66.01,110.96,-54.7,hi
-65.3,-67.12,20.5,-62.53,41.43,-59.83,63.56,-65.46,110.5,-54.58,hi
-65.27,-67.0,20.47,-62.34,41.34,-59.48,63.58,-65.15,110.08,-54.42,hi
-65.39,-67.09,20.54,-62.52,41.33,-59.41,63.66,-65.16,110.13,-54.28,hi
-65.29,-67.3,20.82,-62.67,41.54,-59.49,63.59,-65.08,110.13,-54.29,hi
-65.09,-67.46,21.25,-62.63,41.67,-59.27,63.76,-64.94,109.9,-54.14,hi
-65.08,-67.54,21.42,-62.8,42.11,-59.53,64.41,-65.08,110.21,-53.98,hi
-65.21,-67.62,21.35,-63.13,42.47,-60.07,65.05,-65.58,110.86,-53.95,hi
-65.13,-67.69,21.31,-63.34,42.42,-60.27,65.11,-65.88,111.24,-54.04,hi
-65.08,-67.68,21.4,-63.51,42.3,-60.33,65.06,-66.12,111.57,-54.32,hi
-65.15,-67.65,21.4,-63.6,42.22,-60.44,64.72,-66.16,111.65,-54.56,hi
-64.98,-67.53,21.24,-63.3,42.04,-60.27,64.86,-66.17,111.75,-54.5,hi
-64.84,-67.56,20.99,-62.99,41.95,-60.15,64.77,-66.01,111.55,-54.45,hi
-64.59,-67.46,21.25,-62.89,42.15,-60.14,65.34,-66.01,111.63,-54.29,hi
-64.9,-67.55,21.25,-63.13,41.8,-60.39,65.43,-66.18,111.91,-54.33,hi
-65.01,-67.63,21.29,-63.29,41.69,-60.53,65.48,-66.34,111.99,-54.34,hi
-65.05,-67.66,21.31,-63.29,41.81,-60.61,65.51,-66.26,111.8,-54.21,hi
-65.36,-67.93,21.55,-63.89,42.28,-61.28,65.92,-66.55,111.7,-54.25,hi
-65.63,-68.1,21.73,-64.48,42.59,-62.09,65.97,-66.88,111.89,-54.33,hi
-65.62,-67.98,21.7,-64.62,42.76,-62.33,66.13,-67.23,112.27,-54.57,hi
-65.5,-67.85,21.73,-64.69,42.87,-62.4,66.4,-67.57,112.6,-54.65,hi
-65.47,-67.87,21.61,-64.42,42.74,-62.3,66.54,-67.48,112.63,-54.55,hi
-65.76,-68.03,21.19,-64.19,42.36,-62.31,66.26,-67.52,112.49,-54.66,hi
-65.99,-68.24,21.91,-64.63,42.43,-62.11,66.14,-67.32,112.07,-54.53,hi
-66.16,-68.3,22.34,-64.91,42.42,-62.09,66.19,-67.46,112.24,-54.52,hi
-66.04,-68.38,22.49,-64.94,42.43,-62.05,66.47,-67.4,112.34,-54.43,hi
-66.33,-68.41,22.53,-65.2,42.64,-62.24,66.18,-67.39,112.28,-54.52,hi
-66.67,-68.48,22.18,-65.24,42.36,-62.37,66.25,-67.46,112.45,-54.54,hi
-66.8,-68.32,22.26,-65.5,42.53,-62.7,66.29,-67.76,112.72,-54.58,hi
-66.81,-68.22,21.62,-64.79,42.18,-62.37,66.01,-67.33,112.13,-54.42,hi
-66.85,-68.15,21.5,-64.67,41.97,-62.18,65.32,-66.99,111.82,-54.62,hi
-67.14,-68.12,20.73,-64.28,41.52,-61.86,64.76,-66.72,111.39,-54.71,hi
-67.09,-67.97,20.35,-63.92,41.32,-61.63,64.42,-66.6,111.18,-54.78,hi
-67.12,-67.94,20.0,-63.68,41.31,-61.46,64.4,-66.57,111.25,-54.75,hi
-67.2,-67.85,19.92,-63.67,41.3,-61.44,64.67,-66.72,111.51,-54.67,hi
-67.37,-67.81,19.62,-63.46,41.31,-61.24,64.55,-66.64,111.49,-54.58,hi
-67.44,-67.92,19.21,-63.27,40.89,-60.88,64.36,-66.31,111.44,-54.34,hi
-67.56,-68.49,19.24,-63.1,40.57,-60.5,64.04,-65.65,111.2,-54.1,hi
-68.51,-69.0,18.32,-63.02,39.44,-60.23,62.77,-65.17,110.81,-54.2,hi
-70.09,-68.3,15.47,-62.65,36.87,-60.11,59.49,-65.19,110.37,-55.3,hi
-70.81,-67.17,14.29,-62.89,35.69,-60.59,57.7,-66.27,110.89,-56.58,hi
-70.12,-66.08,16.19,-63.36,37.79,-61.55,59.36,-67.48,111.09,-57.15,hi
-70.16,-66.09,16.16,-64.16,36.97,-62.59,58.58,-68.43,111.82,-57.9,hi
-69.62,-65.66,17.57,-64.41,38.98,-62.93,60.27,-69.14,112.32,-57.7,hi
-68.35,-65.98,18.93,-64.49,40.37,-62.91,61.9,-68.88,112.47,-56.98,hi
-67.22,-66.39,19.54,-64.06,41.19,-62.44,63.19,-68.17,112.48,-55.89,hi
-66.8,-67.35,19.91,-63.52,41.14,-61.4,63.87,-66.82,112.82,-54.38,hi
-68.82,-68.28,17.85,-63.4,38.82,-60.82,61.86,-65.87,112.53,-54.3,hi
-70.05,-68.21,15.79,-63.08,36.73,-60.65,59.72,-66.09,112.73,-55.06,hi
-70.75,-67.71,14.51,-63.05,35.29,-60.78,58.1,-66.43,112.38,-55.95,hi
-70.37,-67.03,15.03,-62.88,35.77,-60.81,58.43,-66.66,111.8,-56.24,hi
-70.16,-66.46,14.79,-63.41,35.21,-61.17,57.48,-67.24,111.66,-57.17,hi
-69.04,-65.7,15.86,-63.29,37.39,-62.5,58.78,-69.15,112.21,-58.0,hi
-67.96,-65.81,17.25,-63.88,38.83,-63.16,60.62,-69.78,113.36,-57.77,hi
-66.39,-65.8,18.87,-63.82,40.12,-62.83,62.31,-69.41,113.4,-56.96,hi
-65.45,-66.18,18.99,-63.29,40.15,-62.1,62.44,-68.5,113.31,-56.31,hi
-65.21,-66.74,19.06,-63.01,39.95,-61.45,62.5,-67.8,113.08,-55.88,hi
-65.44,-66.77,18.98,-62.86,39.76,-60.9,62.46,-67.01,112.62,-55.47,hi
-67.55,-66.2,18.38,-62.95,38.84,-60.77,62.21,-66.92,112.86,-55.38,hi
-67.68,-66.03,18.82,-63.21,39.37,-60.9,62.87,-66.87,113.16,-55.19,hi
-68.4,-65.86,17.3,-63.09,37.65,-60.82,61.65,-66.82,113.46,-55.22,hi
-68.36,-65.1,16.45,-62.78,36.33,-60.51,60.4,-66.65,112.92,-55.69,hi
-67.72,-64.83,16.62,-62.92,36.14,-60.91,60.18,-67.32,112.81,-56.31,hi
-66.53,-64.41,17.45,-63.43,37.05,-61.63,61.14,-68.22,113.1,-56.74,hi
-64.58,-64.54,19.31,-63.97,39.11,-62.22,63.17,-68.73,113.69,-56.49,hi
-62.77,-64.55,20.81,-63.24,40.58,-61.53,64.65,-67.96,113.49,-55.5,hi
-61.4,-65.16,21.73,-62.64,41.29,-60.64,65.3,-66.84,113.01,-54.5,hi
-60.92,-66.18,21.74,-62.26,41.27,-60.08,65.51,-66.08,112.94,-53.72,hi
-61.44,-66.9,20.92,-61.94,40.28,-59.61,64.56,-65.22,112.69,-53.26,hi
-62.43,-67.23,19.61,-61.85,38.77,-59.5,63.16,-64.9,112.22,-53.47,hi
-63.58,-66.76,18.03,-61.59,37.48,-59.66,61.71,-65.3,111.49,-54.34,hi
-64.34,-66.13,17.03,-62.17,36.69,-60.46,60.52,-66.31,111.31,-55.5,hi
-64.06,-65.36,17.81,-62.83,37.68,-61.49,61.43,-67.57,111.6,-56.17,hi
-63.23,-65.01,18.82,-63.04,39.03,-62.0,62.79,-68.16,111.91,-56.11,hi
-61.83,-64.96,20.52,-62.9,40.86,-61.77,64.48,-67.95,112.3,-55.42,hi
-60.57,-65.49,21.26,-62.57,41.78,-61.25,65.59,-67.35,112.63,-54.63,hi
-59.46,-66.42,21.8,-61.77,42.31,-60.17,66.05,-65.93,112.35,-53.61,hi
-60.37,-67.21,20.04,-61.38,40.2,-59.46,64.4,-64.76,111.55,-53.15,hi
-61.16,-67.28,19.39,-60.93,39.68,-58.93,63.72,-63.92,110.33,-53.07,hi
-62.99,-67.19,16.83,-61.6,37.0,-59.43,60.92,-64.61,110.37,-54.34,hi
-63.73,-66.69,16.66,-62.4,36.67,-60.3,60.18,-65.61,110.21,-55.27,hi
-63.83,-65.86,17.4,-63.02,37.72,-61.33,60.97,-66.87,110.27,-56.14,hi
-63.41,-65.61,18.15,-63.72,38.09,-62.04,61.39,-67.7,110.57,-56.43,hi
-61.82,-65.44,19.74,-63.02,40.12,-61.42,63.13,-66.98,110.5,-55.54,hi
-60.72,-66.05,20.72,-62.67,40.67,-60.68,64.14,-66.23,110.87,-54.64,hi
-60.43,-67.06,20.88,-62.4,40.5,-60.13,64.12,-65.52,111.01,-53.93,hi
-61.25,-67.46,19.55,-62.27,39.21,-59.83,63.04,-65.18,111.18,-53.8,hi
-62.45,-67.29,18.14,-62.39,37.99,-60.0,61.74,-65.46,111.07,-54.42,hi
-63.34,-67.0,17.65,-62.85,37.36,-60.35,61.16,-65.9,110.94,-55.06,hi
-63.85,-66.54,17.46,-63.15,36.93,-60.72,60.7,-66.43,110.78,-55.66,hi
-64.31,-65.98,17.1,-63.51,36.35,-61.27,59.82,-67.2,110.84,-56.63,hi
-63.91,-65.76,18.35,-63.65,37.72,-61.62,60.98,-67.7,110.69,-56.81,hi
-63.42,-65.43,18.81,-63.6,38.19,-61.73,61.58,-67.82,110.65,-56.7,hi
-62.19,-65.39,20.09,-63.08,39.69,-61.45,63.08,-67.44,110.7,-56.06,hi
-61.52,-65.95,20.41,-62.7,39.96,-60.98,63.49,-66.78,110.62,-55.43,hi
-60.78,-66.51,20.81,-62.27,40.04,-60.29,63.9,-65.85,110.75,-54.56,hi
-61.08,-67.46,20.41,-62.14,39.89,-59.8,63.72,-64.95,111.55,-53.69,hi
-62.45,-67.49,18.58,-61.76,38.17,-59.53,62.46,-64.84,111.41,-53.84,hi
-63.52,-67.25,17.23,-61.68,37.01,-59.62,61.0,-65.19,111.28,-54.67,hi
-64.02,-66.93,16.93,-61.8,36.6,-59.91,60.39,-65.64,111.04,-55.31,hi
-64.85,-66.45,16.19,-62.01,35.92,-60.45,59.49,-66.45,110.93,-56.14,hi
-65.65,-65.87,15.63,-62.39,35.55,-61.14,58.96,-67.47,111.04,-57.07,hi
-65.35,-65.02,15.95,-62.31,36.19,-61.65,59.82,-68.53,110.99,-57.85,hi
-63.91,-64.7,17.94,-62.07,38.21,-61.61,61.7,-68.23,110.93,-57.04,hi
-62.76,-64.95,18.88,-61.51,39.02,-61.02,62.78,-67.59,111.17,-56.25,hi
-62.27,-65.52,19.59,-61.26,39.44,-60.65,63.38,-66.75,111.29,-55.61,hi
-62.01,-66.39,20.08,-61.57,39.14,-60.31,63.2,-65.9,111.19,-55.1,hi
-62.35,-66.69,19.71,-61.5,38.67,-59.96,62.86,-65.45,111.14,-54.92,hi
-63.2,-66.79,18.53,-61.09,37.35,-59.74,61.83,-65.47,111.38,-55.03,hi
-64.1,-66.83,17.4,-61.16,36.14,-59.74,60.57,-65.68,111.41,-55.45,hi
-65.06,-66.36,16.33,-61.26,35.21,-59.89,59.34,-66.01,111.11,-56.22,hi
-66.05,-65.74,15.24,-61.09,34.14,-60.07,58.19,-66.58,110.66,-57.07,hi
-66.37,-64.98,15.2,-61.23,34.5,-60.55,58.38,-67.25,110.27,-57.5,hi
-66.09,-64.42,15.45,-60.97,34.9,-60.59,58.82,-67.47,109.85,-57.61,hi
-64.83,-64.2,16.65,-60.61,36.2,-60.42,60.13,-67.23,109.92,-57.08,hi
-63.71,-64.45,17.94,-60.92,37.54,-60.58,61.68,-67.22,110.62,-56.5,hi
-62.96,-64.95,18.42,-60.71,38.07,-60.33,62.4,-66.76,111.04,-55.88,hi
-62.38,-66.0,18.63,-60.14,38.39,-59.56,62.91,-65.52,111.34,-54.86,hi
-62.8,-66.56,17.62,-59.79,36.82,-58.65,61.57,-64.47,110.51,-54.63,hi
-63.77,-66.44,16.46,-59.34,35.68,-58.25,60.43,-64.06,109.97,-54.61,hi
-64.99,-66.15,15.4,-59.68,34.58,-58.8,59.29,-64.72,110.1,-55.54,hi
-65.61,-65.8,15.08,-60.16,34.46,-59.43,58.88,-65.44,109.77,-56.25,hi
-66.36,-65.15,14.29,-60.56,33.37,-59.93,57.59,-66.34,109.55,-57.44,hi
-65.58,-64.32,15.8,-60.8,34.98,-60.46,59.13,-67.03,109.76,-57.55,hi
-64.25,-64.2,17.26,-60.58,36.6,-60.13,60.33,-66.61,109.81,-56.77,hi
-63.49,-64.58,17.62,-60.14,36.73,-59.59,60.44,-65.97,109.55,-56.37,hi
-63.18,-65.22,18.03,-60.57,36.95,-59.56,60.96,-65.76,110.15,-55.93,hi
-63.47,-66.13,17.54,-60.62,36.46,-59.37,60.87,-65.28,111.33,-55.27,hi
-64.2,-66.84,16.59,-59.69,36.0,-58.62,60.6,-64.47,111.41,-55.03,hi
-65.51,-66.97,14.87,-59.46,34.07,-58.43,58.45,-63.31,110.26,-55.65,hi
-66.57,-66.77,13.83,-59.96,32.7,-58.86,56.26,-63.78,109.57,-56.49,hi
-67.24,-66.24,13.46,-60.44,32.16,-59.46,55.29,-64.56,108.99,-57.37,hi
-67.78,-65.54,12.96,-60.66,31.64,-59.95,54.27,-65.27,108.29,-58.25,hi
-67.72,-64.72,13.24,-60.97,32.36,-60.55,54.55,-66.34,108.17,-58.85,hi
-66.58,-64.39,14.53,-60.96,33.65,-60.6,55.77,-66.4,108.33,-58.25,hi
-65.12,-64.31,16.07,-60.5,34.83,-59.89,57.4,-65.67,108.39,-57.19,hi
-64.16,-64.87,17.03,-60.34,35.74,-59.49,58.81,-65.24,108.94,-56.31,hi
-63.59,-65.91,17.33,-60.17,36.0,-58.84,59.54,-64.28,109.77,-55.31,hi
-64.87,-66.57,15.25,-60.11,33.99,-58.75,57.7,-64.24,110.6,-55.55,hi
-65.74,-66.49,14.5,-60.03,33.1,-58.51,56.7,-64.05,110.1,-55.66,hi
-66.6,-65.91,13.59,-60.06,32.32,-58.82,56.01,-64.62,109.45,-56.4,hi
